question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
5d3d2817,single-session-user,lru,131072,10,0.0,0.0,0.0,127210,12,53,41,"[""85d16d01"", ""72f053da_2"", ""e7b0637e_3"", ""cef33b28_2"", ""ultrachat_198348"", ""sharegpt_ebWP6Hz_0"", ""ultrachat_234942"", ""sharegpt_8zsFRKh_0"", ""sharegpt_TY5Si51_29"", ""59f7fff7_1""]","[""answer_235eb6fb""]"
7527f7e2,single-session-user,lru,131072,10,0.0,0.0,0.0,119313,12,45,33,"[""sharegpt_bTDMt3m_0"", ""44bbd8cd_2"", ""sharegpt_cRrfdsc_0"", ""7712aded"", ""ultrachat_136979"", ""ultrachat_54556"", ""ultrachat_18859"", ""88fed3ed_2"", ""f2835879_2"", ""90019a03_3""]","[""answer_7cb94507""]"
c960da58,single-session-user,lru,131072,10,0.0,0.0,0.0,116361,12,46,34,"[""793ff37a"", ""ultrachat_109577"", ""5edfe253_2"", ""sharegpt_e328KPR_0"", ""ultrachat_228940"", ""7a389bd1_6"", ""740a4575_1"", ""ultrachat_374640"", ""2b6a88cc_2"", ""124f5dc3_2""]","[""answer_e05e4612""]"
3b6f954b,single-session-user,lru,131072,10,0.0,0.0,0.0,122736,13,50,37,"[""c566edbb_3"", ""90b1c6d4_2"", ""e27891d3_2"", ""c271c071"", ""98012b1d_6"", ""sharegpt_7R4dDcT_0"", ""ultrachat_475941"", ""ultrachat_298929"", ""ultrachat_572251"", ""ultrachat_466603""]","[""answer_94030872""]"
726462e0,single-session-user,lru,131072,10,0.0,0.0,0.0,130950,13,48,35,"[""741c6781_1"", ""cdd9704d_1"", ""ce144f08"", ""a98ff421_1"", ""88841f27_2"", ""ultrachat_93574"", ""ultrachat_39637"", ""sharegpt_ZRxgLAw_0"", ""ee7f5084_2"", ""ultrachat_527342""]","[""answer_f38f679b""]"
94f70d80,single-session-user,lru,131072,10,1.0,1.0,1.0,121428,12,49,37,"[""answer_c63c0458"", ""sharegpt_PCqCVmR_18"", ""5832a64a"", ""43df393f"", ""2ae4f277_1"", ""ultrachat_436464"", ""b10dce5e"", ""ultrachat_416769"", ""ultrachat_115392"", ""sharegpt_B2LDpXy_0""]","[""answer_c63c0458""]"
66f24dbb,single-session-user,lru,131072,10,0.0,0.0,0.0,124311,12,50,38,"[""ultrachat_59420"", ""798e4ba3_2"", ""b6858c2a_2"", ""ultrachat_428656"", ""51c262b6_1"", ""sharegpt_BvuMJIh_0"", ""sharegpt_ZcfatzD_0"", ""ultrachat_267957"", ""0cf86cbe_2"", ""sharegpt_jf3W889_0""]","[""answer_fea2e4d3""]"
ad7109d1,single-session-user,lru,131072,10,0.0,0.0,0.0,121372,14,44,30,"[""ultrachat_74974"", ""22aa7cca_3"", ""d92cc997"", ""ultrachat_50497"", ""f2939479_1"", ""d0c1453b_2"", ""a041cdd4_4"", ""ultrachat_434062"", ""sharegpt_mUiNDhv_0"", ""ultrachat_554233""]","[""answer_679840f8""]"
af8d2e46,single-session-user,lru,131072,10,1.0,1.0,1.0,128603,12,50,38,"[""answer_82a04f59"", ""db6ddaba"", ""266d604c"", ""bdd64321"", ""4ebc182b"", ""ced213c6"", ""c2204106_1"", ""deb12028_4"", ""ultrachat_328044"", ""ultrachat_164840""]","[""answer_82a04f59""]"
dccbc061,single-session-user,lru,131072,10,0.0,0.0,0.0,127412,15,49,34,"[""959e6cb0_3"", ""8d74c5f6"", ""657ab20c_1"", ""53022099_3"", ""d1f30ac6_1"", ""5fc843cd"", ""ultrachat_343"", ""3cdad629_4"", ""sharegpt_aJYiPLO_50"", ""ultrachat_370182""]","[""answer_8f276838""]"
c8c3f81d,single-session-user,lru,131072,10,1.0,1.0,1.0,128566,10,52,42,"[""answer_761acef8"", ""19ec83c5_1"", ""2b16f3d6_1"", ""b2cae160_1"", ""9bec5593_1"", ""ultrachat_429358"", ""610299eb_1"", ""e1daa90a"", ""3c0ed3bf_4"", ""sharegpt_DMaETYU_0""]","[""answer_761acef8""]"
8ebdbe50,single-session-user,lru,131072,10,1.0,1.0,1.0,130354,11,48,37,"[""answer_8ad8a34f"", ""b53f447a_1"", ""90a5e1f3_1"", ""0908f614"", ""407dd888"", ""d87ea945"", ""sharegpt_mWFmQxk_36"", ""ultrachat_208651"", ""a268827b_4"", ""sharegpt_OEPFib0_38""]","[""answer_8ad8a34f""]"
6b168ec8,single-session-user,lru,131072,10,0.0,0.0,0.0,116205,10,50,40,"[""49b78a55_2"", ""ultrachat_499691"", ""fb2368b8_3"", ""dded1725_3"", ""afffd8ec_3"", ""ultrachat_180302"", ""ultrachat_512770"", ""79b0a1c7"", ""ultrachat_159020"", ""sharegpt_eXjSENs_0""]","[""answer_e623ae87""]"
75499fd8,single-session-user,lru,131072,10,0.0,0.0,0.0,123265,14,52,38,"[""990b60df_1"", ""sharegpt_7jNclxT_13"", ""7d054e90_2"", ""sharegpt_yPCVYhX_0"", ""5328c3c2_2"", ""ultrachat_189069"", ""aea71da3_2"", ""sharegpt_u1AM5RT_273"", ""ultrachat_308225"", ""sharegpt_v11Tpg9_195""]","[""answer_723bf11f""]"
21436231,single-session-user,lru,131072,10,0.0,0.0,0.0,127560,13,50,37,"[""0d0a89dc_1"", ""dc378711_1"", ""d0785ee9_1"", ""a3118ef0_1"", ""ultrachat_172276"", ""b307196d"", ""9b820206"", ""sharegpt_3lWzv4B_0"", ""ultrachat_249381"", ""ultrachat_37989""]","[""answer_1e6d4567""]"
95bcc1c8,single-session-user,lru,131072,10,0.0,0.0,0.0,123942,12,46,34,"[""396238f9"", ""1c1f5ccc_2"", ""2e2085fa_1"", ""e201572a"", ""e84415e5"", ""37b1051a_2"", ""27d9e492_2"", ""sharegpt_hRba933_47"", ""ultrachat_421615"", ""sharegpt_6byuqlt_0""]","[""answer_cb742a61""]"
0862e8bf,single-session-user,lru,131072,10,0.0,0.0,0.0,118711,9,50,41,"[""2442d5b9"", ""10541a2c_1"", ""sharegpt_WhKs0Le_0"", ""381b80a3"", ""02b63d04_3"", ""0566c21b"", ""ultrachat_88749"", ""97cddf70_5"", ""sharegpt_G8j6c8J_23""]","[""answer_c6fd8ebd""]"
853b0a1d,single-session-user,lru,131072,10,0.0,0.0,0.0,128703,14,52,38,"[""6cf1848e_2"", ""643a4cf2_1"", ""f7a61595_4"", ""ultrachat_454425"", ""sharegpt_vHatqNp_15"", ""ultrachat_566425"", ""c3feb3bb"", ""ultrachat_449245"", ""sharegpt_UnjngE7_65"", ""sharegpt_F1lIiep_0""]","[""answer_69811d4a""]"
a06e4cfe,single-session-user,lru,131072,10,0.0,0.0,0.0,126613,13,53,40,"[""9de2c795"", ""fc004ede_1"", ""ultrachat_442201"", ""2345468a"", ""6dfb33f1_1"", ""sharegpt_e1JmYDm_0"", ""3c2e6725"", ""5c16fe0b_2"", ""fe3632bd_1"", ""sharegpt_2LOQFZX_0""]","[""answer_6fe9fb49""]"
37d43f65,single-session-user,lru,131072,10,1.0,1.0,1.0,130875,14,49,35,"[""answer_55161935"", ""ultrachat_525148"", ""1cafd864_3"", ""6ad46850_2"", ""ultrachat_170146"", ""sharegpt_afbMhMS_45"", ""782c0f84"", ""9d2a37e0"", ""3fe9b2a4_1"", ""sharegpt_Bm91yJg_0""]","[""answer_55161935""]"
b86304ba,single-session-user,lru,131072,10,1.0,1.0,1.0,129440,11,41,30,"[""answer_645b0329"", ""65f3c006_1"", ""3b73120a_1"", ""97e6d559_2"", ""fe1e4351_1"", ""sharegpt_AFGmiGL_0"", ""e77ef495_1"", ""sharegpt_4ulV7Nm_4"", ""918c4788_1"", ""ultrachat_489299""]","[""answer_645b0329""]"
d52b4f67,single-session-user,lru,131072,10,1.0,1.0,1.0,128441,16,52,36,"[""answer_0df6aa4b"", ""f999b05b_5"", ""cd1f21d0_3"", ""da1797c4_1"", ""ultrachat_127631"", ""974fe383_2"", ""7f5e5351_2"", ""c964b460_1"", ""ultrachat_481735"", ""380a9d4d_1""]","[""answer_0df6aa4b""]"
25e5aa4f,single-session-user,lru,131072,10,1.0,1.0,1.0,126651,12,45,33,"[""48f804a3"", ""answer_986de8c3"", ""18807892_4"", ""087d2b0a_2"", ""2769b367_3"", ""sharegpt_SwdaeDm_15"", ""ee693d64_2"", ""sharegpt_UM2wLW9_0"", ""d22ef93f"", ""478e02c2""]","[""answer_986de8c3""]"
caf9ead2,single-session-user,lru,131072,10,0.0,0.0,0.0,120585,12,43,31,"[""sharegpt_3D3oQC0_213"", ""ultrachat_495546"", ""fc167d00"", ""a1c1739c_1"", ""ultrachat_75807"", ""ultrachat_532107"", ""cc97ed7a_3"", ""sharegpt_PmlBrnm_0"", ""sharegpt_P8M9rM5_0"", ""sharegpt_FcDn27Q_0""]","[""answer_0714183a""]"
8550ddae,single-session-user,lru,131072,10,0.0,0.0,0.0,129824,11,42,31,"[""a7189b75"", ""4f234e2c"", ""8ec23b2c"", ""d7e234e5"", ""d59a335d"", ""ultrachat_193868"", ""0cf7bfdb_2"", ""f716720c_4"", ""sharegpt_gZUW6mL_11"", ""828264fd_1""]","[""answer_c8354ae9""]"
60d45044,single-session-user,lru,131072,10,0.0,0.0,0.0,125427,12,51,39,"[""fec059c5"", ""9b1d5656_2"", ""sharegpt_42tUQ8S_0"", ""a76e7e3c_2"", ""26bc645b_5"", ""sharegpt_BFODaKW_0"", ""sharegpt_SxpAlwx_50"", ""ultrachat_78581"", ""ultrachat_459954"", ""ultrachat_313581""]","[""answer_9cddca88""]"
3f1e9474,single-session-user,lru,131072,10,0.0,0.0,0.0,129544,13,52,39,"[""205f348b_2"", ""cdf068b1_1"", ""954d4451_2"", ""acda6a4e_6"", ""e7497c07_2"", ""ultrachat_442101"", ""sharegpt_wWUI4SO_7"", ""afec1061_1"", ""ultrachat_211338"", ""sharegpt_kkqlRlo_13""]","[""answer_57fc1954""]"
86b68151,single-session-user,lru,131072,10,0.0,0.0,0.0,121140,11,47,36,"[""5ace87df_1"", ""ultrachat_121159"", ""3d72c0c0"", ""4e671700"", ""sharegpt_rnL5VQO_0"", ""b3de3ef1"", ""ultrachat_246427"", ""784ed4a9_1"", ""db98ba97"", ""sharegpt_nbNGajO_0""]","[""answer_dc11c1eb""]"
577d4d32,single-session-user,lru,131072,10,1.0,1.0,1.0,128958,10,46,36,"[""answer_0dd4d99a"", ""ultrachat_125084"", ""92a6a6f7_2"", ""6b42c631_2"", ""f60245ed"", ""3dda0fb5_3"", ""b960cbd3"", ""449b918c_1"", ""f538ddee"", ""ultrachat_479109""]","[""answer_0dd4d99a""]"
ec81a493,single-session-user,lru,131072,10,0.0,0.0,0.0,127948,12,51,39,"[""90fea364_3"", ""0ba46bdc_3"", ""d22a462a_2"", ""9e956e2c"", ""ffbd49a4"", ""4253b18c_1"", ""d18ca717_1"", ""sharegpt_5ncxIuf_44"", ""sharegpt_KUXG6gY_40"", ""sharegpt_FwXKUgX_0""]","[""answer_ed1982fc""]"
15745da0,single-session-user,lru,131072,10,0.0,0.0,0.0,130980,12,47,35,"[""07d33eaa"", ""a4f22269"", ""sharegpt_jnrxuVu_0"", ""1c662b7b_1"", ""sharegpt_IzpzBot_0"", ""sharegpt_f28uI6i_0"", ""39948bcf_5"", ""ultrachat_577603"", ""sharegpt_KUXG6gY_2"", ""ca929779_4""]","[""answer_586de428""]"
e01b8e2f,single-session-user,lru,131072,10,0.0,0.0,0.0,129954,14,53,39,"[""97338ddd_1"", ""8be2c3f1"", ""963e896f_2"", ""b2543a58_3"", ""3392c0c7"", ""3e43bf49_1"", ""sharegpt_GcMTqnA_5"", ""d31c3ec8_1"", ""ultrachat_57579"", ""f9d0bc67""]","[""answer_5ca6cd28""]"
bc8a6e93,single-session-user,lru,131072,10,0.0,0.0,0.0,127157,10,48,38,"[""8c1da8f9_1"", ""a1b3dd27_1"", ""05594106_1"", ""f906baa7_2"", ""sharegpt_Jv9Cdtr_0"", ""ultrachat_378089"", ""ultrachat_453950"", ""sharegpt_qyWsgp8_13"", ""623ea729_1"", ""ultrachat_184007""]","[""answer_e6143162""]"
ccb36322,single-session-user,lru,131072,10,0.0,0.0,0.0,120286,12,46,34,"[""46d9d476"", ""c38b33ae"", ""ultrachat_395168"", ""aba72bdf"", ""56555c52_2"", ""ultrachat_359244"", ""ultrachat_367985"", ""sharegpt_FhQzMiW_0"", ""2d6f97aa_4"", ""sharegpt_oDoLdHY_39""]","[""answer_f1fbb330""]"
001be529,single-session-user,lru,131072,10,1.0,1.0,1.0,124321,12,51,39,"[""answer_530960c1"", ""84648e61_2"", ""ultrachat_278930"", ""c2ab12bc_1"", ""sharegpt_MtrF4Lm_0"", ""2c1537ff"", ""ultrachat_135527"", ""ultrachat_203993"", ""752a01fe_3"", ""fb793c87_2""]","[""answer_530960c1""]"
b320f3f8,single-session-user,lru,131072,10,1.0,1.0,1.0,124397,11,46,35,"[""answer_5cc9b056"", ""aae4411b_2"", ""f2797fac"", ""b89f68c4_4"", ""e28f75f4"", ""ultrachat_29288"", ""ultrachat_5758"", ""sharegpt_mvtmr4e_19"", ""sharegpt_I6IzvEF_60"", ""sharegpt_auHASKv_0""]","[""answer_5cc9b056""]"
19b5f2b3,single-session-user,lru,131072,10,1.0,1.0,1.0,128743,10,43,33,"[""ultrachat_138083"", ""b951f8c6_2"", ""fbe6fa2c_1"", ""answer_5ff494b9"", ""ultrachat_268389"", ""b65f51fb_5"", ""51adc57e_2"", ""01a27982_1"", ""bb27df5e_3"", ""ultrachat_265828""]","[""answer_5ff494b9""]"
4fd1909e,single-session-user,lru,131072,10,0.0,0.0,0.0,129478,13,55,42,"[""502b6b52_2"", ""ultrachat_186237"", ""dedfc119_1"", ""65bc93cf_7"", ""sharegpt_j7ovzdY_0"", ""dc082bc8"", ""a33cf36a_1"", ""ultrachat_290653"", ""73c6fe9e_2"", ""5e4bb245_1""]","[""answer_2952aee4""]"
545bd2b5,single-session-user,lru,131072,10,0.0,0.0,0.0,122622,12,44,32,"[""a79f1a04_1"", ""5fb3b5ac"", ""fd18c316"", ""bc5a8417"", ""d1a1b9ea_1"", ""sharegpt_MYN3Ghe_0"", ""3478979b"", ""sharegpt_nuYnG53_0"", ""ultrachat_299238"", ""sharegpt_781f8jv_24""]","[""answer_47ffab4c""]"
8a137a7f,single-session-user,lru,131072,10,0.0,0.0,0.0,126118,11,51,40,"[""683fdb17"", ""ac583170_2"", ""e05e4612"", ""sharegpt_StUzdLK_117"", ""7738b24b"", ""65ca99fb_1"", ""ultrachat_501742"", ""e229be9e_1"", ""ultrachat_199631"", ""sharegpt_o1SCEXR_23""]","[""answer_15d63a22""]"
76d63226,single-session-user,lru,131072,10,0.0,0.0,0.0,129880,17,48,31,"[""cb289226_1"", ""sharegpt_79vV0aT_377"", ""50136b31"", ""aeb58d86_4"", ""ultrachat_66203"", ""5f73f2f3"", ""ultrachat_138072"", ""ultrachat_571941"", ""ultrachat_516921"", ""ultrachat_180710""]","[""answer_bbdc7b0a""]"
86f00804,single-session-user,lru,131072,10,0.0,0.0,0.0,118780,11,43,32,"[""6e672b84_3"", ""sharegpt_K3jwzdd_0"", ""sharegpt_PQ71V9I_7"", ""sharegpt_keHFRpf_0"", ""sharegpt_E0YL5SX_39"", ""d0091194"", ""ultrachat_484875"", ""cf9010c2_1"", ""sharegpt_IuLT3VI_0"", ""ultrachat_385235""]","[""answer_96b8c9ee""]"
8e9d538c,single-session-user,lru,131072,10,0.0,0.0,0.0,120102,13,48,35,"[""ultrachat_549592"", ""3cdad629_1"", ""sharegpt_tb5H6IH_3"", ""cbf8c858"", ""1afd59b4"", ""ultrachat_26072"", ""ultrachat_419107"", ""ultrachat_75229"", ""ultrachat_402093"", ""ultrachat_169644""]","[""answer_7bdcbd23""]"
311778f1,single-session-user,lru,131072,10,0.0,0.0,0.0,129270,12,52,40,"[""d09360d3_1"", ""95cec590_1"", ""3a0587bf"", ""sharegpt_v5FPcu8_0"", ""27fb983c_2"", ""ultrachat_256989"", ""63daca23"", ""ultrachat_267100"", ""sharegpt_6YxNrGP_57"", ""ultrachat_465583""]","[""answer_e40b054e""]"
c19f7a0b,single-session-user,lru,131072,10,0.0,0.0,0.0,128979,11,46,35,"[""eb336de0_3"", ""c9292210_2"", ""0dde26d4_8"", ""a35679d5_3"", ""195c8fe6_3"", ""1e739aef"", ""ultrachat_80803"", ""a7994234_1"", ""2f23dd1a"", ""ultrachat_132094""]","[""answer_f442ccbe""]"
4100d0a0,single-session-user,lru,131072,10,1.0,1.0,1.0,119037,12,50,38,"[""answer_83c13ff9"", ""e2691068"", ""7fc9c056"", ""22a97fec"", ""ultrachat_130655"", ""2b86336d_1"", ""ultrachat_402356"", ""ultrachat_215071"", ""ultrachat_95444"", ""ultrachat_149136""]","[""answer_83c13ff9""]"
29f2956b,single-session-user,lru,131072,10,0.0,0.0,0.0,117743,13,47,34,"[""6d6ffac5"", ""2a86d0da_2"", ""f651c759"", ""eb0d8dc1_5"", ""ultrachat_116760"", ""sharegpt_NpYTWNT_0"", ""90f7041a_3"", ""65d67685_1"", ""sharegpt_fP3WdzS_0"", ""sharegpt_PEcIUeK_101""]","[""answer_7cc5362f""]"
1faac195,single-session-user,lru,131072,10,0.0,0.0,0.0,124528,12,45,33,"[""d2905eb6_2"", ""9d3d54f7"", ""8064b6ca"", ""06fe8cfb_2"", ""75f97838_1"", ""sharegpt_9UDeCis_0"", ""sharegpt_6fTnCnw_27"", ""ultrachat_1203"", ""ultrachat_390439"", ""bce91ca6""]","[""answer_d01949bf""]"
faba32e5,single-session-user,lru,131072,10,0.0,0.0,0.0,127055,11,46,35,"[""f0ecaea5_2"", ""770d11f5"", ""sharegpt_FNyKOSt_0"", ""f2f2a606_2"", ""ultrachat_73163"", ""sharegpt_gmOSkOC_0"", ""b94200c5_2"", ""beba4e74"", ""70323809_2"", ""sharegpt_PdnvIns_0""]","[""answer_39b12014""]"
f4f1d8a4,single-session-user,lru,131072,10,1.0,1.0,1.0,128928,16,52,36,"[""answer_f5b33470"", ""3aac691d_2"", ""eb682e52_2"", ""b36d12d3"", ""sharegpt_b9zLyT6_0"", ""ultrachat_39278"", ""sharegpt_7ATc6lt_63"", ""ultrachat_67942"", ""ultrachat_475356"", ""sharegpt_jZOf9E5_47""]","[""answer_f5b33470""]"
c14c00dd,single-session-user,lru,131072,10,0.0,0.0,0.0,113670,9,51,42,"[""e7cc239c_4"", ""5dac7cc2_1"", ""ultrachat_92362"", ""ultrachat_132592"", ""097cefd0_2"", ""e2cb1647"", ""3fcbb58c_4"", ""sharegpt_XCNeusQ_9"", ""sharegpt_IEmtQfM_23""]","[""answer_304511ce""]"
36580ce8,single-session-user,lru,131072,10,1.0,1.0,1.0,125800,15,55,40,"[""answer_93e1bd22"", ""ultrachat_270984"", ""sharegpt_cUXo8S0_0"", ""sharegpt_WmCiERa_25"", ""ultrachat_28133"", ""7b1a2831"", ""2865bf22_2"", ""sharegpt_vKQRlls_0"", ""sharegpt_5L3F069_69"", ""sharegpt_KH9Qr5r_0""]","[""answer_93e1bd22""]"
3d86fd0a,single-session-user,lru,131072,10,0.0,0.0,0.0,119079,15,55,40,"[""06d1a1a0"", ""5a13d047_1"", ""sharegpt_ljriyZ5_34"", ""8c9bc932_1"", ""sharegpt_4L5LmyO_3"", ""sharegpt_oVpLO2c_2"", ""sharegpt_LA4bYER_0"", ""89eeb82d"", ""cc85ac85_1"", ""c5db849c_1""]","[""answer_19c24c11""]"
a82c026e,single-session-user,lru,131072,10,0.0,0.0,0.0,124056,14,47,33,"[""sharegpt_5PY5H7c_0"", ""ultrachat_549633"", ""752392bb_3"", ""sharegpt_CMeL2P1_0"", ""d49c8d20_2"", ""4774287c_2"", ""sharegpt_7OkaPQ4_15"", ""3489fa38_1"", ""ultrachat_47035"", ""ultrachat_365808""]","[""answer_787e6a6d""]"
0862e8bf_abs,single-session-user,lru,131072,10,0.0,0.0,0.0,126050,15,52,37,"[""12cd736c"", ""sharegpt_8T6d65A_83"", ""15c03056_2"", ""sharegpt_FN5cRaf_0"", ""539778d4_2"", ""sharegpt_9l7gjYP_17"", ""091a4cea_2"", ""ultrachat_455839"", ""ultrachat_400310"", ""sharegpt_xzol7DQ_13""]","[""answer_c6fd8ebd_abs""]"
15745da0_abs,single-session-user,lru,131072,10,0.0,0.0,0.0,127717,13,50,37,"[""375e27b9_2"", ""sharegpt_uGnQJQx_0"", ""7e043b5d"", ""5e0e1fd8_3"", ""sharegpt_uWIv8BW_0"", ""f8501ef5_2"", ""sharegpt_DnHQB23_0"", ""sharegpt_yZ6yXnQ_10"", ""ultrachat_289726"", ""268e8532_2""]","[""answer_586de428_abs""]"
bc8a6e93_abs,single-session-user,lru,131072,10,0.0,0.0,0.0,119624,11,47,36,"[""86fa0672_1"", ""f11b88d8_2"", ""12418807"", ""59c5f97e"", ""13e9de13_4"", ""sharegpt_rQoxMNq_0"", ""ultrachat_149374"", ""f2ce866d_2"", ""sharegpt_9qAGH5s_0"", ""sharegpt_hn3IS1q_0""]","[""answer_e6143162_abs""]"
19b5f2b3_abs,single-session-user,lru,131072,10,0.0,0.0,0.0,124351,12,50,38,"[""sharegpt_HoG6PBc_0"", ""f5cf8815_3"", ""9f8fa5e4_2"", ""sharegpt_bvLUGdm_0"", ""0908f614"", ""sharegpt_fX2quP4_21"", ""45c29267"", ""sharegpt_IZ5NgqD_0"", ""ultrachat_198630"", ""50f136f2_1""]","[""answer_5ff494b9_abs""]"
29f2956b_abs,single-session-user,lru,131072,10,0.0,0.0,0.0,124889,12,50,38,"[""ultrachat_441324"", ""ultrachat_414997"", ""3b8f0d9d"", ""7363604d_2"", ""a1c0eec0_1"", ""sharegpt_9BZPiIA_0"", ""77908e43_2"", ""ee75cdb9_6"", ""ultrachat_293961"", ""sharegpt_ItFPuha_0""]","[""answer_7cc5362f_abs""]"
f4f1d8a4_abs,single-session-user,lru,131072,10,0.0,0.0,0.0,118947,13,50,37,"[""31299b8e_2"", ""f252001e"", ""067bbe0b"", ""9b4f5c73"", ""099c1b6c_2"", ""sharegpt_eVmxjQZ_0"", ""ultrachat_549633"", ""sharegpt_6E4LLxD_0"", ""sharegpt_D04QY6E_0"", ""sharegpt_OWo4iJT_0""]","[""answer_f5b33470_abs""]"
0a995998,multi-session,lru,131072,10,0.0,0.0,0.0,130148,13,44,31,"[""fa46a10e"", ""sharegpt_igR6Bmm_0"", ""45823393_2"", ""ultrachat_335729"", ""ultrachat_428050"", ""ultrachat_336874"", ""64b847a7_1"", ""sharegpt_72qIaGg_12"", ""ultrachat_124952"", ""e18a6f0b_1""]","[""answer_afa9873b_2"", ""answer_afa9873b_3"", ""answer_afa9873b_1""]"
6d550036,multi-session,lru,131072,10,1.0,1.0,1.0,121988,11,47,36,"[""eb682e52_2"", ""878271ae_2"", ""ultrachat_184799"", ""9764990c_4"", ""sharegpt_oXgiN7q_53"", ""a51d15cd_3"", ""5558a42e_2"", ""answer_ec904b3c_2"", ""ultrachat_78098"", ""sharegpt_jDUWXpR_57""]","[""answer_ec904b3c_1"", ""answer_ec904b3c_4"", ""answer_ec904b3c_3"", ""answer_ec904b3c_2""]"
gpt4_59c863d7,multi-session,lru,131072,10,1.0,1.0,1.0,130832,13,47,34,"[""9ef698bc_2"", ""answer_593bdffd_3"", ""ultrachat_325246"", ""1a73cecb_1"", ""ultrachat_471717"", ""sharegpt_MNdE67E_17"", ""ultrachat_375508"", ""answer_593bdffd_2"", ""d76223f3"", ""cfb76389_2""]","[""answer_593bdffd_4"", ""answer_593bdffd_1"", ""answer_593bdffd_3"", ""answer_593bdffd_2""]"
