question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
5d3d2817,single-session-user,lru,196608,10,0.0,0.0,0.0,184271,18,53,35,"[""85d16d01"", ""72f053da_2"", ""e7b0637e_3"", ""cef33b28_2"", ""ultrachat_198348"", ""sharegpt_ebWP6Hz_0"", ""ultrachat_234942"", ""sharegpt_8zsFRKh_0"", ""sharegpt_bTDMt3m_64"", ""f0ecaea5_1""]","[""answer_235eb6fb""]"
7527f7e2,single-session-user,lru,196608,10,0.0,0.0,0.0,192242,18,45,27,"[""sharegpt_bTDMt3m_0"", ""44bbd8cd_2"", ""sharegpt_cRrfdsc_0"", ""7712aded"", ""ultrachat_136979"", ""18a06652_3"", ""60147f90_1"", ""ultrachat_54556"", ""ultrachat_18859"", ""88fed3ed_2""]","[""answer_7cb94507""]"
c960da58,single-session-user,lru,196608,10,0.0,0.0,0.0,195409,19,46,27,"[""793ff37a"", ""ultrachat_109577"", ""5edfe253_2"", ""sharegpt_e328KPR_0"", ""ultrachat_228940"", ""705b5399_3"", ""7a389bd1_6"", ""740a4575_1"", ""ultrachat_374640"", ""2b6a88cc_2""]","[""answer_e05e4612""]"
3b6f954b,single-session-user,lru,196608,10,0.0,0.0,0.0,188809,20,50,30,"[""c566edbb_3"", ""90b1c6d4_2"", ""e27891d3_2"", ""c271c071"", ""98012b1d_6"", ""c2ad2a18_1"", ""sharegpt_7R4dDcT_0"", ""ultrachat_475941"", ""ultrachat_298929"", ""ultrachat_572251""]","[""answer_94030872""]"
726462e0,single-session-user,lru,196608,10,0.0,0.0,0.0,196267,19,48,29,"[""082889ba_1"", ""5b83c26e_1"", ""741c6781_1"", ""cdd9704d_1"", ""ce144f08"", ""a98ff421_1"", ""88841f27_2"", ""876adac6_2"", ""ultrachat_93574"", ""ultrachat_39637""]","[""answer_f38f679b""]"
94f70d80,single-session-user,lru,196608,10,1.0,1.0,1.0,185676,19,49,30,"[""answer_c63c0458"", ""67045503"", ""sharegpt_PCqCVmR_18"", ""5832a64a"", ""43df393f"", ""09b651aa_3"", ""b015c3c3_1"", ""2ae4f277_1"", ""ultrachat_436464"", ""b10dce5e""]","[""answer_c63c0458""]"
66f24dbb,single-session-user,lru,196608,10,0.0,0.0,0.0,193432,18,50,32,"[""ultrachat_59420"", ""798e4ba3_2"", ""9ca3534f_2"", ""b6858c2a_2"", ""ultrachat_428656"", ""51c262b6_1"", ""sharegpt_CYcAuWq_0"", ""8d015d9d_4"", ""aeb3818c_2"", ""sharegpt_BvuMJIh_0""]","[""answer_fea2e4d3""]"
ad7109d1,single-session-user,lru,196608,10,0.0,0.0,0.0,192284,21,44,23,"[""ultrachat_74974"", ""22aa7cca_3"", ""d92cc997"", ""06121f7f_1"", ""ultrachat_50497"", ""f2939479_1"", ""495cf518_1"", ""sharegpt_xcd9nky_8"", ""d0c1453b_2"", ""a041cdd4_4""]","[""answer_679840f8""]"
af8d2e46,single-session-user,lru,196608,10,1.0,1.0,1.0,184571,18,50,32,"[""answer_82a04f59"", ""db6ddaba"", ""32a67b35"", ""266d604c"", ""bdd64321"", ""4ebc182b"", ""ced213c6"", ""c2204106_1"", ""deb12028_4"", ""ultrachat_560731""]","[""answer_82a04f59""]"
dccbc061,single-session-user,lru,196608,10,0.0,0.0,0.0,184639,21,49,28,"[""959e6cb0_3"", ""8d74c5f6"", ""657ab20c_1"", ""53022099_3"", ""d1f30ac6_1"", ""5fc843cd"", ""3c614701"", ""ultrachat_343"", ""3cdad629_4"", ""sharegpt_aJYiPLO_50""]","[""answer_8f276838""]"
c8c3f81d,single-session-user,lru,196608,10,1.0,1.0,1.0,196184,19,52,33,"[""answer_761acef8"", ""19ec83c5_1"", ""2b16f3d6_1"", ""sharegpt_pRqHb1o_0"", ""b2cae160_1"", ""05be3ff0_4"", ""9bec5593_1"", ""ultrachat_429358"", ""610299eb_1"", ""e1daa90a""]","[""answer_761acef8""]"
8ebdbe50,single-session-user,lru,196608,10,1.0,1.0,1.0,189380,16,48,32,"[""answer_8ad8a34f"", ""b53f447a_1"", ""90a5e1f3_1"", ""03b4d5d8_2"", ""0908f614"", ""407dd888"", ""sharegpt_mJ7MnQS_31"", ""d87ea945"", ""sharegpt_mWFmQxk_36"", ""ultrachat_208651""]","[""answer_8ad8a34f""]"
6b168ec8,single-session-user,lru,196608,10,1.0,1.0,1.0,195198,20,50,30,"[""49b78a55_2"", ""ultrachat_499691"", ""33dff20c_3"", ""ultrachat_360618"", ""fb2368b8_3"", ""dded1725_3"", ""afffd8ec_3"", ""ultrachat_180302"", ""answer_e623ae87"", ""sharegpt_hUhgRkO_0""]","[""answer_e623ae87""]"
75499fd8,single-session-user,lru,196608,10,0.0,0.0,0.0,187808,20,52,32,"[""990b60df_1"", ""sharegpt_7jNclxT_13"", ""7d054e90_2"", ""sharegpt_yPCVYhX_0"", ""5328c3c2_2"", ""ultrachat_189069"", ""aea71da3_2"", ""168feef7_1"", ""3e7df334_1"", ""ultrachat_96299""]","[""answer_723bf11f""]"
21436231,single-session-user,lru,196608,10,0.0,0.0,0.0,187047,21,50,29,"[""0d0a89dc_1"", ""dc378711_1"", ""d0785ee9_1"", ""a3118ef0_1"", ""ultrachat_172276"", ""b307196d"", ""sharegpt_EMlLNqy_15"", ""sharegpt_6byuqlt_0"", ""086777a8"", ""3fa35683_6""]","[""answer_1e6d4567""]"
95bcc1c8,single-session-user,lru,196608,10,0.0,0.0,0.0,192469,18,46,28,"[""396238f9"", ""1c1f5ccc_2"", ""2e2085fa_1"", ""e201572a"", ""e77ef495_1"", ""ultrachat_173705"", ""953aaad5_1"", ""sharegpt_uATA5m5_41"", ""e84415e5"", ""37b1051a_2""]","[""answer_cb742a61""]"
0862e8bf,single-session-user,lru,196608,10,0.0,0.0,0.0,194700,17,50,33,"[""2442d5b9"", ""10541a2c_1"", ""sharegpt_WhKs0Le_0"", ""381b80a3"", ""02b63d04_3"", ""0566c21b"", ""95c36d37"", ""f31033c0_2"", ""6d11b87d_2"", ""ultrachat_88749""]","[""answer_c6fd8ebd""]"
853b0a1d,single-session-user,lru,196608,10,0.0,0.0,0.0,192404,22,52,30,"[""sharegpt_n3MgsgL_0"", ""f71bf532_1"", ""6cf1848e_2"", ""643a4cf2_1"", ""f7a61595_4"", ""ultrachat_454425"", ""sharegpt_vHatqNp_15"", ""ultrachat_566425"", ""c3feb3bb"", ""492ee9e2""]","[""answer_69811d4a""]"
a06e4cfe,single-session-user,lru,196608,10,0.0,0.0,0.0,192231,20,53,33,"[""9de2c795"", ""fc004ede_1"", ""ultrachat_442201"", ""af257b0b_2"", ""2345468a"", ""6dfb33f1_1"", ""sharegpt_e1JmYDm_0"", ""3c2e6725"", ""5c16fe0b_2"", ""fe3632bd_1""]","[""answer_6fe9fb49""]"
37d43f65,single-session-user,lru,196608,10,1.0,1.0,1.0,192510,21,49,28,"[""answer_55161935"", ""ultrachat_525148"", ""1cafd864_3"", ""6ad46850_2"", ""4050ebff_5"", ""ultrachat_170146"", ""sharegpt_afbMhMS_45"", ""782c0f84"", ""9d2a37e0"", ""ultrachat_3351""]","[""answer_55161935""]"
b86304ba,single-session-user,lru,196608,10,1.0,1.0,1.0,190360,18,41,23,"[""answer_645b0329"", ""65f3c006_1"", ""3b73120a_1"", ""9de29219_5"", ""97e6d559_2"", ""fe1e4351_1"", ""ultrachat_222869"", ""2dbfff2f"", ""sharegpt_AFGmiGL_0"", ""e77ef495_1""]","[""answer_645b0329""]"
d52b4f67,single-session-user,lru,196608,10,1.0,1.0,1.0,196425,23,52,29,"[""answer_0df6aa4b"", ""f999b05b_5"", ""cd1f21d0_3"", ""da1797c4_1"", ""ultrachat_127631"", ""974fe383_2"", ""7f5e5351_2"", ""0840765f_1"", ""d053f1d6"", ""c964b460_1""]","[""answer_0df6aa4b""]"
25e5aa4f,single-session-user,lru,196608,10,1.0,1.0,1.0,185618,19,45,26,"[""48f804a3"", ""answer_986de8c3"", ""18807892_4"", ""087d2b0a_2"", ""sharegpt_8cFNcVG_0"", ""a459d477"", ""2769b367_3"", ""sharegpt_SwdaeDm_15"", ""ee693d64_2"", ""sharegpt_UM2wLW9_0""]","[""answer_986de8c3""]"
caf9ead2,single-session-user,lru,196608,10,0.0,0.0,0.0,188302,17,43,26,"[""sharegpt_3D3oQC0_213"", ""ultrachat_495546"", ""fc167d00"", ""a1c1739c_1"", ""ultrachat_75807"", ""f43c36a9"", ""d2907bd6"", ""ultrachat_532107"", ""13f590ee"", ""f832a9d4_2""]","[""answer_0714183a""]"
8550ddae,single-session-user,lru,196608,10,0.0,0.0,0.0,181971,15,42,27,"[""a7189b75"", ""4f234e2c"", ""8ec23b2c"", ""71cf5aeb_3"", ""d7e234e5"", ""fa3c1896"", ""a6109135_1"", ""d59a335d"", ""ultrachat_193868"", ""0cf7bfdb_2""]","[""answer_c8354ae9""]"
60d45044,single-session-user,lru,196608,10,0.0,0.0,0.0,196437,18,51,33,"[""fec059c5"", ""9b1d5656_2"", ""sharegpt_42tUQ8S_0"", ""a76e7e3c_2"", ""26bc645b_5"", ""795a13a7"", ""e5713180_1"", ""sharegpt_BFODaKW_0"", ""sharegpt_SxpAlwx_50"", ""sharegpt_hcaZN94_507""]","[""answer_9cddca88""]"
3f1e9474,single-session-user,lru,196608,10,0.0,0.0,0.0,180978,18,52,34,"[""205f348b_2"", ""cdf068b1_1"", ""4f23a396_1"", ""954d4451_2"", ""acda6a4e_6"", ""e7497c07_2"", ""ultrachat_442101"", ""sharegpt_5clkQjb_12"", ""38e81260_1"", ""sharegpt_wWUI4SO_7""]","[""answer_57fc1954""]"
86b68151,single-session-user,lru,196608,10,1.0,1.0,1.0,187371,16,47,31,"[""5ace87df_1"", ""answer_dc11c1eb"", ""ultrachat_121159"", ""3d72c0c0"", ""4e671700"", ""0abaca24_1"", ""93450132"", ""sharegpt_rnL5VQO_0"", ""b3de3ef1"", ""ultrachat_246427""]","[""answer_dc11c1eb""]"
577d4d32,single-session-user,lru,196608,10,1.0,1.0,1.0,190943,15,46,31,"[""answer_0dd4d99a"", ""6e2cca63_2"", ""ultrachat_125084"", ""92a6a6f7_2"", ""6b42c631_2"", ""f60245ed"", ""cba89032"", ""sharegpt_1ByFFwm_0"", ""3dda0fb5_3"", ""b960cbd3""]","[""answer_0dd4d99a""]"
ec81a493,single-session-user,lru,196608,10,1.0,1.0,1.0,192999,17,51,34,"[""answer_ed1982fc"", ""90fea364_3"", ""0ba46bdc_3"", ""d22a462a_2"", ""9e956e2c"", ""ffbd49a4"", ""6c29f175"", ""4253b18c_1"", ""d18ca717_1"", ""sharegpt_5ncxIuf_44""]","[""answer_ed1982fc""]"
15745da0,single-session-user,lru,196608,10,0.0,0.0,0.0,191873,23,47,24,"[""07d33eaa"", ""64a97d9b"", ""a4f22269"", ""sharegpt_jnrxuVu_0"", ""1c662b7b_1"", ""sharegpt_IzpzBot_0"", ""ab281b6a"", ""sharegpt_f28uI6i_0"", ""39948bcf_5"", ""ultrachat_577603""]","[""answer_586de428""]"
e01b8e2f,single-session-user,lru,196608,10,0.0,0.0,0.0,194843,19,53,34,"[""97338ddd_1"", ""8be2c3f1"", ""963e896f_2"", ""b2543a58_3"", ""3392c0c7"", ""d4cdb464"", ""3e43bf49_1"", ""sharegpt_GcMTqnA_5"", ""d31c3ec8_1"", ""ultrachat_57579""]","[""answer_5ca6cd28""]"
bc8a6e93,single-session-user,lru,196608,10,0.0,0.0,0.0,192601,16,48,32,"[""8c1da8f9_1"", ""a1b3dd27_1"", ""b869d7ed_2"", ""05594106_1"", ""f906baa7_2"", ""bc53dae7"", ""0394b98f"", ""sharegpt_Jv9Cdtr_0"", ""ultrachat_378089"", ""ultrachat_453950""]","[""answer_e6143162""]"
ccb36322,single-session-user,lru,196608,10,0.0,0.0,0.0,195973,20,46,26,"[""46d9d476"", ""c38b33ae"", ""ultrachat_395168"", ""aba72bdf"", ""56555c52_2"", ""d03098f9"", ""ultrachat_203880"", ""ultrachat_359244"", ""eea3e4be_2"", ""37beb8da""]","[""answer_f1fbb330""]"
001be529,single-session-user,lru,196608,10,1.0,1.0,1.0,189752,19,51,32,"[""answer_530960c1"", ""9becef17_3"", ""ultrachat_470904"", ""84648e61_2"", ""ultrachat_278930"", ""c2ab12bc_1"", ""de877349"", ""a244d459"", ""sharegpt_PKXxlMF_0"", ""sharegpt_MtrF4Lm_0""]","[""answer_530960c1""]"
b320f3f8,single-session-user,lru,196608,10,1.0,1.0,1.0,191984,17,46,29,"[""answer_5cc9b056"", ""aae4411b_2"", ""f2797fac"", ""b89f68c4_4"", ""514a7856_2"", ""8bb8bc0d"", ""d3a3f421_2"", ""e28f75f4"", ""85272e7e"", ""ultrachat_29288""]","[""answer_5cc9b056""]"
19b5f2b3,single-session-user,lru,196608,10,1.0,1.0,1.0,183257,15,43,28,"[""ultrachat_138083"", ""b951f8c6_2"", ""fbe6fa2c_1"", ""answer_5ff494b9"", ""ultrachat_268389"", ""890eafb4_2"", ""b65f51fb_5"", ""51adc57e_2"", ""01a27982_1"", ""ultrachat_392866""]","[""answer_5ff494b9""]"
4fd1909e,single-session-user,lru,196608,10,0.0,0.0,0.0,187937,20,55,35,"[""502b6b52_2"", ""ultrachat_186237"", ""dedfc119_1"", ""65bc93cf_7"", ""sharegpt_j7ovzdY_0"", ""dc082bc8"", ""bffd3a87"", ""ad2135af"", ""sharegpt_Y6XO6Br_0"", ""fef185b1""]","[""answer_2952aee4""]"
545bd2b5,single-session-user,lru,196608,10,1.0,1.0,1.0,196145,18,44,26,"[""answer_47ffab4c"", ""a79f1a04_1"", ""5fb3b5ac"", ""6e672b84_2"", ""fd18c316"", ""bc5a8417"", ""d1a1b9ea_1"", ""sharegpt_MYN3Ghe_0"", ""3478979b"", ""sharegpt_nuYnG53_0""]","[""answer_47ffab4c""]"
8a137a7f,single-session-user,lru,196608,10,0.0,0.0,0.0,184606,18,51,33,"[""683fdb17"", ""ac583170_2"", ""e3e66b50"", ""ultrachat_44939"", ""ultrachat_186116"", ""ultrachat_59795"", ""e05e4612"", ""sharegpt_StUzdLK_117"", ""7738b24b"", ""65ca99fb_1""]","[""answer_15d63a22""]"
76d63226,single-session-user,lru,196608,10,0.0,0.0,0.0,194235,22,48,26,"[""cb289226_1"", ""sharegpt_79vV0aT_377"", ""50136b31"", ""aeb58d86_4"", ""ultrachat_66203"", ""5f73f2f3"", ""ultrachat_138072"", ""544fe66c_3"", ""f27e27f9_2"", ""adc47df1_1""]","[""answer_bbdc7b0a""]"
86f00804,single-session-user,lru,196608,10,0.0,0.0,0.0,190699,17,43,26,"[""6e672b84_3"", ""sharegpt_K3jwzdd_0"", ""sharegpt_PQ71V9I_7"", ""sharegpt_keHFRpf_0"", ""35c5419d_abs_1"", ""35c5419d_abs_3"", ""d98f48f8_3"", ""sharegpt_E0YL5SX_39"", ""d0091194"", ""ultrachat_484875""]","[""answer_96b8c9ee""]"
8e9d538c,single-session-user,lru,196608,10,1.0,1.0,1.0,188510,21,48,27,"[""answer_7bdcbd23"", ""ultrachat_549592"", ""3cdad629_1"", ""sharegpt_tb5H6IH_3"", ""cbf8c858"", ""2deed26f"", ""1afd59b4"", ""ultrachat_26072"", ""ultrachat_232141"", ""ultrachat_419107""]","[""answer_7bdcbd23""]"
311778f1,single-session-user,lru,196608,10,0.0,0.0,0.0,192853,18,52,34,"[""5db56d24_2"", ""8e6e058b_3"", ""d09360d3_1"", ""95cec590_1"", ""3a0587bf"", ""sharegpt_v5FPcu8_0"", ""81354f67_3"", ""27fb983c_2"", ""ultrachat_256989"", ""63daca23""]","[""answer_e40b054e""]"
c19f7a0b,single-session-user,lru,196608,10,0.0,0.0,0.0,181811,16,46,30,"[""eb336de0_3"", ""c9292210_2"", ""0dde26d4_8"", ""ba5c403b_3"", ""a35679d5_3"", ""195c8fe6_3"", ""1e739aef"", ""ultrachat_80803"", ""a7994234_1"", ""2f23dd1a""]","[""answer_f442ccbe""]"
4100d0a0,single-session-user,lru,196608,10,1.0,1.0,1.0,195347,20,50,30,"[""answer_83c13ff9"", ""8d068598"", ""e2691068"", ""7fc9c056"", ""22a97fec"", ""ultrachat_130655"", ""2b86336d_1"", ""4aa29855"", ""ultrachat_119663"", ""29bc69b3""]","[""answer_83c13ff9""]"
29f2956b,single-session-user,lru,196608,10,0.0,0.0,0.0,196451,19,47,28,"[""6d6ffac5"", ""c4ed2287_3"", ""2a86d0da_2"", ""d50a8a33_1"", ""46548fab_3"", ""ultrachat_238255"", ""f651c759"", ""eb0d8dc1_5"", ""ultrachat_116760"", ""sharegpt_NpYTWNT_0""]","[""answer_7cc5362f""]"
1faac195,single-session-user,lru,196608,10,0.0,0.0,0.0,187839,17,45,28,"[""d2905eb6_2"", ""9d3d54f7"", ""8064b6ca"", ""809cabca_4"", ""06fe8cfb_2"", ""75f97838_1"", ""sharegpt_9UDeCis_0"", ""sharegpt_6fTnCnw_27"", ""ultrachat_1203"", ""bcf6953d_3""]","[""answer_d01949bf""]"
faba32e5,single-session-user,lru,196608,10,0.0,0.0,0.0,185864,16,46,30,"[""f0ecaea5_2"", ""770d11f5"", ""sharegpt_FNyKOSt_0"", ""f2f2a606_2"", ""ultrachat_73163"", ""ultrachat_264042"", ""sharegpt_gmOSkOC_0"", ""b94200c5_2"", ""beba4e74"", ""70323809_2""]","[""answer_39b12014""]"
f4f1d8a4,single-session-user,lru,196608,10,1.0,1.0,1.0,192184,21,52,31,"[""answer_f5b33470"", ""3aac691d_2"", ""eb682e52_2"", ""6f051087_2"", ""b36d12d3"", ""sharegpt_b9zLyT6_0"", ""f3745025_2"", ""6ec23dc5_1"", ""ultrachat_39278"", ""sharegpt_7ATc6lt_63""]","[""answer_f5b33470""]"
c14c00dd,single-session-user,lru,196608,10,0.0,0.0,0.0,191011,16,51,35,"[""c77250d2"", ""e7cc239c_4"", ""5dac7cc2_1"", ""710f4e21_2"", ""183b6085"", ""ultrachat_272210"", ""ultrachat_92362"", ""ultrachat_132592"", ""097cefd0_2"", ""e2cb1647""]","[""answer_304511ce""]"
36580ce8,single-session-user,lru,196608,10,1.0,1.0,1.0,188151,21,55,34,"[""answer_93e1bd22"", ""ultrachat_270984"", ""sharegpt_cUXo8S0_0"", ""sharegpt_WmCiERa_25"", ""ultrachat_28133"", ""526354c8_2"", ""7b1a2831"", ""2865bf22_2"", ""f62c04c6"", ""ultrachat_149170""]","[""answer_93e1bd22""]"
3d86fd0a,single-session-user,lru,196608,10,0.0,0.0,0.0,188513,22,55,33,"[""06d1a1a0"", ""5a13d047_1"", ""cf8e352f_1"", ""sharegpt_ljriyZ5_34"", ""8c9bc932_1"", ""1c1a2b7f_2"", ""ultrachat_333097"", ""0e1aa315_4"", ""sharegpt_4L5LmyO_3"", ""sharegpt_oVpLO2c_2""]","[""answer_19c24c11""]"
a82c026e,single-session-user,lru,196608,10,1.0,1.0,1.0,190649,20,47,27,"[""answer_787e6a6d"", ""sharegpt_5PY5H7c_0"", ""ultrachat_549633"", ""752392bb_3"", ""sharegpt_CMeL2P1_0"", ""sharegpt_aRLrK6P_13"", ""ccaabf0b_1"", ""516b0aae_1"", ""d49c8d20_2"", ""4774287c_2""]","[""answer_787e6a6d""]"
0862e8bf_abs,single-session-user,lru,196608,10,0.0,0.0,0.0,195529,23,52,29,"[""12cd736c"", ""sharegpt_8T6d65A_83"", ""15c03056_2"", ""sharegpt_FN5cRaf_0"", ""539778d4_2"", ""sharegpt_9l7gjYP_17"", ""091a4cea_2"", ""ultrachat_455839"", ""1d85d4ba_2"", ""ultrachat_135959""]","[""answer_c6fd8ebd_abs""]"
15745da0_abs,single-session-user,lru,196608,10,1.0,1.0,1.0,186816,19,50,31,"[""answer_586de428_abs"", ""375e27b9_2"", ""9b638f21_4"", ""sharegpt_uGnQJQx_0"", ""7e043b5d"", ""5e0e1fd8_3"", ""sharegpt_uWIv8BW_0"", ""f8501ef5_2"", ""7dfe0b9d_1"", ""sharegpt_DnHQB23_0""]","[""answer_586de428_abs""]"
bc8a6e93_abs,single-session-user,lru,196608,10,0.0,0.0,0.0,186749,17,47,30,"[""86fa0672_1"", ""f11b88d8_2"", ""12418807"", ""59c5f97e"", ""13e9de13_4"", ""sharegpt_rQoxMNq_0"", ""a51889ca_1"", ""ba944cdc"", ""b3763b6b_2"", ""ultrachat_128236""]","[""answer_e6143162_abs""]"
19b5f2b3_abs,single-session-user,lru,196608,10,0.0,0.0,0.0,188702,17,50,33,"[""3e59ee68_1"", ""sharegpt_HoG6PBc_0"", ""f5cf8815_3"", ""9f8fa5e4_2"", ""sharegpt_bvLUGdm_0"", ""0908f614"", ""sharegpt_fX2quP4_21"", ""762a4ba1_2"", ""66138e8d_1"", ""sharegpt_oPOTyid_28""]","[""answer_5ff494b9_abs""]"
29f2956b_abs,single-session-user,lru,196608,10,0.0,0.0,0.0,195960,21,50,29,"[""ultrachat_441324"", ""ultrachat_414997"", ""3b8f0d9d"", ""7363604d_2"", ""edd89480_1"", ""a1c0eec0_1"", ""sharegpt_9BZPiIA_0"", ""77908e43_2"", ""ultrachat_446910"", ""ee75cdb9_6""]","[""answer_7cc5362f_abs""]"
f4f1d8a4_abs,single-session-user,lru,196608,10,1.0,1.0,1.0,192786,20,50,30,"[""answer_f5b33470_abs"", ""31299b8e_2"", ""f252001e"", ""afe04238_1"", ""067bbe0b"", ""9b4f5c73"", ""099c1b6c_2"", ""sharegpt_eVmxjQZ_0"", ""ultrachat_549633"", ""402e0082_6""]","[""answer_f5b33470_abs""]"
0a995998,multi-session,lru,196608,10,1.0,1.0,1.0,184478,18,44,26,"[""answer_afa9873b_1"", ""fa46a10e"", ""439f9ed8_3"", ""sharegpt_igR6Bmm_0"", ""45823393_2"", ""ultrachat_335729"", ""ultrachat_428050"", ""ultrachat_336874"", ""64b847a7_1"", ""ultrachat_443538""]","[""answer_afa9873b_2"", ""answer_afa9873b_3"", ""answer_afa9873b_1""]"
6d550036,multi-session,lru,196608,10,1.0,1.0,1.0,189936,17,47,30,"[""2e4430d8_2"", ""eb682e52_2"", ""878271ae_2"", ""ultrachat_184799"", ""9764990c_4"", ""sharegpt_oXgiN7q_53"", ""a51d15cd_3"", ""5558a42e_2"", ""answer_ec904b3c_2"", ""b37a44e4_5""]","[""answer_ec904b3c_1"", ""answer_ec904b3c_4"", ""answer_ec904b3c_3"", ""answer_ec904b3c_2""]"
gpt4_59c863d7,multi-session,lru,196608,10,1.0,1.0,1.0,196060,19,47,28,"[""9ef698bc_2"", ""2f09d4c8"", ""answer_593bdffd_1"", ""ultrachat_233858"", ""answer_593bdffd_3"", ""ultrachat_325246"", ""1a73cecb_1"", ""ultrachat_471717"", ""ultrachat_542876"", ""385ad31d""]","[""answer_593bdffd_4"", ""answer_593bdffd_1"", ""answer_593bdffd_3"", ""answer_593bdffd_2""]"
b5ef892d,multi-session,lru,196608,10,1.0,1.0,1.0,194793,20,52,32,"[""ultrachat_565056"", ""answer_a8b4290f_2"", ""35dcacdc_2"", ""sharegpt_XWqXdom_0"", ""f2ccf83b"", ""0a5cbc79_1"", ""ultrachat_367439"", ""ultrachat_212029"", ""7294438c"", ""12cff183_1""]","[""answer_a8b4290f_3"", ""answer_a8b4290f_1"", ""answer_a8b4290f_2""]"
e831120c,multi-session,lru,196608,10,0.0,0.0,0.0,183266,21,47,26,"[""f192beb0_2"", ""773aebbd_4"", ""8545c722"", ""63388005"", ""e9e19917_2"", ""sharegpt_CK9naiz_63"", ""9274be90_2"", ""ultrachat_30928"", ""ultrachat_173326"", ""ultrachat_254668""]","[""answer_86c505e7_1"", ""answer_86c505e7_2""]"
3a704032,multi-session,lru,196608,10,0.0,0.0,0.0,186420,17,48,31,"[""014a5d36"", ""86e830d2_3"", ""ultrachat_501733"", ""aa41ac47"", ""5cfdb3bc"", ""478c480d"", ""d729b790_2"", ""ultrachat_357807"", ""be24e3db_2"", ""4e13f85f_2""]","[""answer_c2204106_2"", ""answer_c2204106_3"", ""answer_c2204106_1""]"
