question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
5d3d2817,single-session-user,lfu,524288,10,1.0,1.0,1.0,501147,53,53,0,"[""670ca40e"", ""answer_235eb6fb"", ""85d16d01"", ""72f053da_2"", ""e7b0637e_3"", ""ultrachat_171456"", ""sharegpt_BKl952A_23"", ""bd380a89_2"", ""e93efd9a_1"", ""sharegpt_ipLglky_48""]","[""answer_235eb6fb""]"
7527f7e2,single-session-user,lfu,524288,10,1.0,1.0,1.0,501311,45,45,0,"[""answer_7cb94507"", ""sharegpt_bTDMt3m_0"", ""bee872da_2"", ""864a563d_3"", ""d81d9846"", ""44bbd8cd_2"", ""sharegpt_cRrfdsc_0"", ""7712aded"", ""ultrachat_136979"", ""18a06652_3""]","[""answer_7cb94507""]"
c960da58,single-session-user,lfu,524288,10,1.0,1.0,1.0,489486,46,46,0,"[""answer_e05e4612"", ""793ff37a"", ""ultrachat_109577"", ""5edfe253_2"", ""sharegpt_e328KPR_0"", ""ultrachat_228940"", ""705b5399_3"", ""52381716_1"", ""ultrachat_198948"", ""sharegpt_NxG2nGm_91""]","[""answer_e05e4612""]"
3b6f954b,single-session-user,lfu,524288,10,1.0,1.0,1.0,486173,50,50,0,"[""answer_94030872"", ""c566edbb_3"", ""90b1c6d4_2"", ""e27891d3_2"", ""c271c071"", ""98012b1d_6"", ""c2ad2a18_1"", ""f5f4b6f6_2"", ""4ed9cd1b_1"", ""sharegpt_7R4dDcT_0""]","[""answer_94030872""]"
726462e0,single-session-user,lfu,524288,10,1.0,1.0,1.0,488323,48,48,0,"[""answer_f38f679b"", ""082889ba_1"", ""5b83c26e_1"", ""6ef99651_2"", ""741c6781_1"", ""cdd9704d_1"", ""9c05acfe_2"", ""3f9f66f1_1"", ""29e76903_1"", ""322a96e8""]","[""answer_f38f679b""]"
94f70d80,single-session-user,lfu,524288,10,1.0,1.0,1.0,493740,49,49,0,"[""answer_c63c0458"", ""67045503"", ""sharegpt_6fTnCnw_76"", ""58de8f9b"", ""sharegpt_PCqCVmR_18"", ""34deeb0c_2"", ""sharegpt_mJ7MnQS_31"", ""eee3f7d3"", ""b8c5e928_1"", ""5832a64a""]","[""answer_c63c0458""]"
66f24dbb,single-session-user,lfu,524288,10,1.0,1.0,1.0,488213,50,50,0,"[""answer_fea2e4d3"", ""89452526_2"", ""ultrachat_59420"", ""798e4ba3_2"", ""9ca3534f_2"", ""ca3a4e4f_1"", ""21c6c41d"", ""8d46b8fa_1"", ""2d90fb95"", ""b6858c2a_2""]","[""answer_fea2e4d3""]"
ad7109d1,single-session-user,lfu,524288,10,1.0,1.0,1.0,487498,44,44,0,"[""answer_679840f8"", ""ultrachat_74974"", ""22aa7cca_3"", ""d92cc997"", ""06121f7f_1"", ""0982a1fa_5"", ""3030efec_2"", ""1d6744b5_1"", ""3e5fea0e_abs_1"", ""3dc02d26_2""]","[""answer_679840f8""]"
af8d2e46,single-session-user,lfu,524288,10,1.0,1.0,1.0,483952,50,50,0,"[""answer_82a04f59"", ""73d5f10c"", ""db6ddaba"", ""32a67b35"", ""38e4b795_2"", ""13047a02"", ""d5a6f455_2"", ""266d604c"", ""bdd64321"", ""4ebc182b""]","[""answer_82a04f59""]"
dccbc061,single-session-user,lfu,524288,10,1.0,1.0,1.0,483331,49,49,0,"[""answer_8f276838"", ""0f417163"", ""959e6cb0_3"", ""8d74c5f6"", ""4af27eab_2"", ""c3cd646c_2"", ""b2a885b9"", ""657ab20c_1"", ""53022099_3"", ""d1f30ac6_1""]","[""answer_8f276838""]"
c8c3f81d,single-session-user,lfu,524288,10,1.0,1.0,1.0,499610,52,52,0,"[""answer_761acef8"", ""19ec83c5_1"", ""eb5d5a93_1"", ""2b16f3d6_1"", ""sharegpt_pRqHb1o_0"", ""66e94928"", ""b2cae160_1"", ""05be3ff0_4"", ""b818e2a1_1"", ""sharegpt_B0riiep_0""]","[""answer_761acef8""]"
8ebdbe50,single-session-user,lfu,524288,10,1.0,1.0,1.0,495374,48,48,0,"[""answer_8ad8a34f"", ""b53f447a_1"", ""27d378b2_3"", ""90a5e1f3_1"", ""03b4d5d8_2"", ""39911f94"", ""01e806f0_1"", ""66369fde_4"", ""d4f7a065_2"", ""0908f614""]","[""answer_8ad8a34f""]"
6b168ec8,single-session-user,lfu,524288,10,1.0,0.0,0.0,504829,50,50,0,"[""49b78a55_2"", ""ultrachat_499691"", ""33dff20c_3"", ""ultrachat_360618"", ""9272a6a2_1"", ""sharegpt_mWhypBl_0"", ""ultrachat_249928"", ""258645ba_1"", ""ultrachat_377741"", ""32cf110f_1""]","[""answer_e623ae87""]"
75499fd8,single-session-user,lfu,524288,10,1.0,1.0,1.0,495655,52,52,0,"[""answer_723bf11f"", ""990b60df_1"", ""sharegpt_7jNclxT_13"", ""7d054e90_2"", ""sharegpt_yPCVYhX_0"", ""5328c3c2_2"", ""ultrachat_189069"", ""aea71da3_2"", ""168feef7_1"", ""3e7df334_1""]","[""answer_723bf11f""]"
21436231,single-session-user,lfu,524288,10,1.0,1.0,1.0,485256,50,50,0,"[""answer_1e6d4567"", ""0d0a89dc_1"", ""dc378711_1"", ""7a7a4bf0_4"", ""d0785ee9_1"", ""a3118ef0_1"", ""4bebc783_2"", ""2fd8bf73_1"", ""ultrachat_172276"", ""b307196d""]","[""answer_1e6d4567""]"
95bcc1c8,single-session-user,lfu,524288,10,1.0,1.0,1.0,499305,46,46,0,"[""answer_cb742a61"", ""c9763bff"", ""396238f9"", ""1c1f5ccc_2"", ""3919227f"", ""abeda028"", ""3329e5e8_1"", ""2e2085fa_1"", ""e201572a"", ""e77ef495_1""]","[""answer_cb742a61""]"
0862e8bf,single-session-user,lfu,524288,10,1.0,1.0,1.0,480252,50,50,0,"[""answer_c6fd8ebd"", ""2442d5b9"", ""6c172949_1"", ""10541a2c_1"", ""sharegpt_WhKs0Le_0"", ""381b80a3"", ""02b63d04_3"", ""0566c21b"", ""95c36d37"", ""f31033c0_2""]","[""answer_c6fd8ebd""]"
853b0a1d,single-session-user,lfu,524288,10,1.0,1.0,1.0,494861,52,52,0,"[""answer_69811d4a"", ""sharegpt_n3MgsgL_0"", ""f71bf532_1"", ""ebb5bc7c_2"", ""3fa35683_3"", ""6cf1848e_2"", ""643a4cf2_1"", ""f7a61595_4"", ""a8b4bfb3_2"", ""b3070ec4_1""]","[""answer_69811d4a""]"
a06e4cfe,single-session-user,lfu,524288,10,1.0,1.0,1.0,505203,53,53,0,"[""answer_6fe9fb49"", ""9de2c795"", ""fc004ede_1"", ""ultrachat_442201"", ""af257b0b_2"", ""8dd2d3cc"", ""84fb50bb_3"", ""0c891c0b_1"", ""de64539a_2"", ""ee43db4a""]","[""answer_6fe9fb49""]"
37d43f65,single-session-user,lfu,524288,10,1.0,1.0,1.0,489025,49,49,0,"[""answer_55161935"", ""ultrachat_525148"", ""3dcf1e0b_2"", ""63587769"", ""1cafd864_3"", ""6ad46850_2"", ""4050ebff_5"", ""c8c3892a_1"", ""97795a16_1"", ""ultrachat_10500""]","[""answer_55161935""]"
b86304ba,single-session-user,lfu,524288,10,1.0,1.0,1.0,466539,41,41,0,"[""sharegpt_xGoJZ6Z_0"", ""ea8bb4f8_2"", ""answer_645b0329"", ""65f3c006_1"", ""3b73120a_1"", ""9de29219_5"", ""1c8832b4_2"", ""ultrachat_10525"", ""e831a29f_1"", ""91074ce7""]","[""answer_645b0329""]"
d52b4f67,single-session-user,lfu,524288,10,1.0,1.0,1.0,498199,52,52,0,"[""answer_0df6aa4b"", ""d31c3ec8_3"", ""18a06652_6"", ""62a6d083"", ""c578da1f_1"", ""f999b05b_5"", ""cd1f21d0_3"", ""da1797c4_1"", ""ultrachat_127631"", ""974fe383_2""]","[""answer_0df6aa4b""]"
25e5aa4f,single-session-user,lfu,524288,10,1.0,1.0,1.0,496283,45,45,0,"[""48f804a3"", ""answer_986de8c3"", ""18807892_4"", ""087d2b0a_2"", ""sharegpt_8cFNcVG_0"", ""a459d477"", ""8953c8c8_1"", ""ca5ff3b4"", ""ultrachat_381447"", ""d750b298_1""]","[""answer_986de8c3""]"
caf9ead2,single-session-user,lfu,524288,10,1.0,1.0,1.0,502329,43,43,0,"[""answer_0714183a"", ""sharegpt_3D3oQC0_213"", ""48a72204_1"", ""f684ac4c_2"", ""44713827_2"", ""ultrachat_495546"", ""fc167d00"", ""a1c1739c_1"", ""ultrachat_75807"", ""f43c36a9""]","[""answer_0714183a""]"
8550ddae,single-session-user,lfu,524288,10,1.0,1.0,1.0,493364,42,42,0,"[""answer_c8354ae9"", ""a7189b75"", ""4f234e2c"", ""8ec23b2c"", ""71cf5aeb_3"", ""295dc1ab_1"", ""d7e234e5"", ""fa3c1896"", ""a6109135_1"", ""38bbc2b7_2""]","[""answer_c8354ae9""]"
60d45044,single-session-user,lfu,524288,10,1.0,1.0,1.0,492167,51,51,0,"[""answer_9cddca88"", ""fcc6d66d_1"", ""af4d4ecd_2"", ""fec059c5"", ""9b1d5656_2"", ""sharegpt_42tUQ8S_0"", ""a76e7e3c_2"", ""26bc645b_5"", ""795a13a7"", ""e5713180_1""]","[""answer_9cddca88""]"
3f1e9474,single-session-user,lfu,524288,10,1.0,1.0,1.0,504468,52,52,0,"[""3aac691d_2"", ""answer_57fc1954"", ""205f348b_2"", ""cdf068b1_1"", ""4f23a396_1"", ""d771ea6d_2"", ""097cefd0_1"", ""ultrachat_462827"", ""954d4451_2"", ""acda6a4e_6""]","[""answer_57fc1954""]"
86b68151,single-session-user,lfu,524288,10,1.0,1.0,1.0,499653,47,47,0,"[""5ace87df_1"", ""answer_dc11c1eb"", ""d8454317_4"", ""ultrachat_121159"", ""3d72c0c0"", ""4e671700"", ""0abaca24_1"", ""93450132"", ""e200d96c_2"", ""e1023f28""]","[""answer_dc11c1eb""]"
577d4d32,single-session-user,lfu,524288,10,1.0,1.0,1.0,506009,46,46,0,"[""answer_0dd4d99a"", ""6e2cca63_2"", ""88925167_1"", ""ultrachat_342034"", ""ultrachat_125084"", ""92a6a6f7_2"", ""6b42c631_2"", ""f60245ed"", ""cba89032"", ""sharegpt_1ByFFwm_0""]","[""answer_0dd4d99a""]"
ec81a493,single-session-user,lfu,524288,10,1.0,1.0,1.0,518671,51,51,0,"[""answer_ed1982fc"", ""ultrachat_27488"", ""d2fc150a_1"", ""ab4643a2_4"", ""ultrachat_413665"", ""6f55019d"", ""616fdd27"", ""90fea364_3"", ""0ba46bdc_3"", ""d22a462a_2""]","[""answer_ed1982fc""]"
15745da0,single-session-user,lfu,524288,10,1.0,1.0,1.0,493532,47,47,0,"[""07d33eaa"", ""answer_586de428"", ""64a97d9b"", ""a4f22269"", ""sharegpt_jnrxuVu_0"", ""1c662b7b_1"", ""sharegpt_IzpzBot_0"", ""ab281b6a"", ""8376624e"", ""535ce50e_2""]","[""answer_586de428""]"
e01b8e2f,single-session-user,lfu,524288,10,1.0,0.0,0.0,491552,53,53,0,"[""sharegpt_jyMHY1J_31"", ""97338ddd_1"", ""8be2c3f1"", ""e74be4c6_4"", ""963e896f_2"", ""b2543a58_3"", ""3392c0c7"", ""d4cdb464"", ""1aaf8057_3"", ""ultrachat_76289""]","[""answer_5ca6cd28""]"
bc8a6e93,single-session-user,lfu,524288,10,1.0,1.0,1.0,494058,48,48,0,"[""answer_e6143162"", ""8c1da8f9_1"", ""f62bfe2b_1"", ""a1b3dd27_1"", ""b869d7ed_2"", ""552c7fd0"", ""sharegpt_jl0GWjL_0"", ""c6bed037_1"", ""05594106_1"", ""f906baa7_2""]","[""answer_e6143162""]"
ccb36322,single-session-user,lfu,524288,10,1.0,0.0,0.0,491371,46,46,0,"[""bdcee74e_3"", ""6d52ee93_1"", ""46d9d476"", ""c38b33ae"", ""162ff451"", ""8b1019b8_1"", ""06d1a1a0"", ""522dd987_4"", ""facfdfe2"", ""04a0b385""]","[""answer_f1fbb330""]"
001be529,single-session-user,lfu,524288,10,1.0,1.0,1.0,485209,50,51,0,"[""answer_530960c1"", ""9becef17_3"", ""ultrachat_470904"", ""0f71db75_1"", ""c8854b28"", ""3c11dc79"", ""84648e61_2"", ""ultrachat_278930"", ""c2ab12bc_1"", ""de877349""]","[""answer_530960c1""]"
b320f3f8,single-session-user,lfu,524288,10,1.0,1.0,1.0,482358,46,46,0,"[""answer_5cc9b056"", ""aae4411b_2"", ""240d7361_1"", ""f2797fac"", ""b89f68c4_4"", ""514a7856_2"", ""8bb8bc0d"", ""d3a3f421_2"", ""ultrachat_490693"", ""sharegpt_F5ZBqrY_53""]","[""answer_5cc9b056""]"
19b5f2b3,single-session-user,lfu,524288,10,1.0,1.0,1.0,488984,43,43,0,"[""ultrachat_138083"", ""b951f8c6_2"", ""fbe6fa2c_1"", ""answer_5ff494b9"", ""ultrachat_268389"", ""890eafb4_2"", ""9970ac13_2"", ""ultrachat_302261"", ""f379d356_1"", ""b65f51fb_5""]","[""answer_5ff494b9""]"
4fd1909e,single-session-user,lfu,524288,10,1.0,1.0,1.0,496521,55,55,0,"[""answer_2952aee4"", ""94c582bb_2"", ""502b6b52_2"", ""2479cbae"", ""sharegpt_hO4FoVt_0"", ""sharegpt_bTDMt3m_0"", ""ultrachat_59418"", ""ultrachat_186237"", ""dedfc119_1"", ""65bc93cf_7""]","[""answer_2952aee4""]"
545bd2b5,single-session-user,lfu,524288,10,1.0,1.0,1.0,483840,44,44,0,"[""answer_47ffab4c"", ""b7f69a7d_1"", ""a79f1a04_1"", ""5fb3b5ac"", ""6e672b84_2"", ""1351505a_1"", ""74932466_3"", ""9f9384ed_1"", ""fd18c316"", ""bc5a8417""]","[""answer_47ffab4c""]"
8a137a7f,single-session-user,lfu,524288,10,1.0,1.0,1.0,485192,51,51,0,"[""answer_15d63a22"", ""77908e43_1"", ""683fdb17"", ""ac583170_2"", ""e3e66b50"", ""ultrachat_44939"", ""ultrachat_186116"", ""ultrachat_59795"", ""66c0b73d_2"", ""d298714d_2""]","[""answer_15d63a22""]"
76d63226,single-session-user,lfu,524288,10,1.0,1.0,1.0,490642,48,48,0,"[""answer_bbdc7b0a"", ""cb289226_1"", ""a8b4bfb3_2"", ""6a2f9452_2"", ""b0729ec8_1"", ""sharegpt_79vV0aT_377"", ""50136b31"", ""aeb58d86_4"", ""ultrachat_66203"", ""5f73f2f3""]","[""answer_bbdc7b0a""]"
86f00804,single-session-user,lfu,524288,10,1.0,1.0,1.0,480712,43,43,0,"[""answer_96b8c9ee"", ""6e672b84_3"", ""0424a40a_2"", ""sharegpt_ErOTMZ3_277"", ""137d8c6a_2"", ""sharegpt_K3jwzdd_0"", ""sharegpt_PQ71V9I_7"", ""sharegpt_keHFRpf_0"", ""35c5419d_abs_1"", ""35c5419d_abs_3""]","[""answer_96b8c9ee""]"
8e9d538c,single-session-user,lfu,524288,10,1.0,1.0,1.0,480111,48,48,0,"[""answer_7bdcbd23"", ""ultrachat_549592"", ""3cdad629_1"", ""a200b713_4"", ""sharegpt_tb5H6IH_3"", ""cbf8c858"", ""2deed26f"", ""sharegpt_KtWBRv1_4"", ""0bd928bf_2"", ""85b18ab2""]","[""answer_7bdcbd23""]"
311778f1,single-session-user,lfu,524288,10,1.0,1.0,1.0,515365,52,52,0,"[""answer_e40b054e"", ""5db56d24_2"", ""8e6e058b_3"", ""sharegpt_vXNQZ2I_0"", ""d09360d3_1"", ""95cec590_1"", ""3a0587bf"", ""sharegpt_v5FPcu8_0"", ""81354f67_3"", ""4fe91719_1""]","[""answer_e40b054e""]"
c19f7a0b,single-session-user,lfu,524288,10,1.0,1.0,1.0,489132,46,46,0,"[""eb336de0_3"", ""answer_f442ccbe"", ""c9292210_2"", ""0dde26d4_8"", ""ba5c403b_3"", ""0e829b8f"", ""1b0d77b0"", ""58ab5fc5"", ""7bc2c7a3_1"", ""a35679d5_3""]","[""answer_f442ccbe""]"
4100d0a0,single-session-user,lfu,524288,10,1.0,1.0,1.0,497653,50,50,0,"[""answer_83c13ff9"", ""8d068598"", ""e2691068"", ""7fc9c056"", ""22a97fec"", ""ultrachat_130655"", ""2b86336d_1"", ""4aa29855"", ""ultrachat_119663"", ""29bc69b3""]","[""answer_83c13ff9""]"
29f2956b,single-session-user,lfu,524288,10,1.0,1.0,1.0,477992,47,47,0,"[""6d6ffac5"", ""c4ed2287_3"", ""answer_7cc5362f"", ""2a86d0da_2"", ""d50a8a33_1"", ""46548fab_3"", ""ultrachat_238255"", ""00842aad_2"", ""ultrachat_418541"", ""88361fdd""]","[""answer_7cc5362f""]"
1faac195,single-session-user,lfu,524288,10,1.0,1.0,1.0,479456,45,45,0,"[""answer_d01949bf"", ""d2905eb6_2"", ""9d3d54f7"", ""8064b6ca"", ""809cabca_4"", ""b2543a58_3"", ""2def525b_2"", ""sharegpt_wgTTTPq_0"", ""9e7fee16_3"", ""f2ccf83b""]","[""answer_d01949bf""]"
faba32e5,single-session-user,lfu,524288,10,1.0,1.0,1.0,507591,46,46,0,"[""answer_39b12014"", ""67045503"", ""f0ecaea5_2"", ""770d11f5"", ""sharegpt_FNyKOSt_0"", ""f2f2a606_2"", ""sharegpt_benxw0S_9"", ""ultrachat_73163"", ""ultrachat_264042"", ""71d1ee49_2""]","[""answer_39b12014""]"
f4f1d8a4,single-session-user,lfu,524288,10,1.0,1.0,1.0,502850,52,52,0,"[""answer_f5b33470"", ""3aac691d_2"", ""eb682e52_2"", ""6f051087_2"", ""ecb24dd8_1"", ""2bfea7af"", ""9614d065_1"", ""b36d12d3"", ""sharegpt_b9zLyT6_0"", ""f3745025_2""]","[""answer_f5b33470""]"
c14c00dd,single-session-user,lfu,524288,10,1.0,1.0,1.0,501006,51,51,0,"[""c77250d2"", ""e7cc239c_4"", ""5dac7cc2_1"", ""710f4e21_2"", ""183b6085"", ""ultrachat_272210"", ""7cd7c296_3"", ""ultrachat_451453"", ""answer_304511ce"", ""cd1f5147""]","[""answer_304511ce""]"
36580ce8,single-session-user,lfu,524288,10,1.0,1.0,1.0,490280,55,55,0,"[""answer_93e1bd22"", ""ultrachat_53784"", ""ultrachat_270984"", ""sharegpt_FpTfRvR_0"", ""9325144f"", ""sharegpt_cUXo8S0_0"", ""ultrachat_451944"", ""37e50ff6_2"", ""ultrachat_299779"", ""9b38bda6_2""]","[""answer_93e1bd22""]"
3d86fd0a,single-session-user,lfu,524288,10,1.0,1.0,1.0,481837,55,55,0,"[""answer_19c24c11"", ""06d1a1a0"", ""5a13d047_1"", ""cf8e352f_1"", ""1f643033_2"", ""sharegpt_d7bP5fb_0"", ""69674f25"", ""d1d3fd12_2"", ""sharegpt_ljriyZ5_34"", ""8c9bc932_1""]","[""answer_19c24c11""]"
a82c026e,single-session-user,lfu,524288,10,1.0,1.0,1.0,501459,47,47,0,"[""answer_787e6a6d"", ""3009ba66_2"", ""d9727262_4"", ""f18ebe36_4"", ""sharegpt_5PY5H7c_0"", ""ultrachat_549633"", ""752392bb_3"", ""sharegpt_CMeL2P1_0"", ""sharegpt_aRLrK6P_13"", ""ccaabf0b_1""]","[""answer_787e6a6d""]"
0862e8bf_abs,single-session-user,lfu,524288,10,1.0,1.0,1.0,487727,52,52,0,"[""answer_c6fd8ebd_abs"", ""1881e7db_2"", ""12cd736c"", ""sharegpt_8T6d65A_83"", ""15c03056_2"", ""sharegpt_FN5cRaf_0"", ""539778d4_2"", ""sharegpt_9l7gjYP_17"", ""091a4cea_2"", ""ultrachat_455839""]","[""answer_c6fd8ebd_abs""]"
15745da0_abs,single-session-user,lfu,524288,10,1.0,1.0,1.0,483299,50,50,0,"[""answer_586de428_abs"", ""375e27b9_2"", ""9b638f21_4"", ""66d120f4_2"", ""sharegpt_ooVEXje_0"", ""83dae08b"", ""565929a2_2"", ""ultrachat_375124"", ""3a667084_2"", ""ultrachat_494047""]","[""answer_586de428_abs""]"
bc8a6e93_abs,single-session-user,lfu,524288,10,1.0,1.0,1.0,501583,47,47,0,"[""answer_e6143162_abs"", ""86fa0672_1"", ""375354d1_2"", ""sharegpt_SF6KWw1_9"", ""9c68c22f"", ""sharegpt_MimvIAy_181"", ""f51c7700"", ""f11b88d8_2"", ""12418807"", ""59c5f97e""]","[""answer_e6143162_abs""]"
19b5f2b3_abs,single-session-user,lfu,524288,10,1.0,1.0,1.0,487012,50,50,0,"[""3e59ee68_1"", ""63d78b44_2"", ""5338f8d9_1"", ""answer_5ff494b9_abs"", ""d10f0307_3"", ""e44a5733_1"", ""sharegpt_HoG6PBc_0"", ""f5cf8815_3"", ""9f8fa5e4_2"", ""sharegpt_bvLUGdm_0""]","[""answer_5ff494b9_abs""]"
29f2956b_abs,single-session-user,lfu,524288,10,1.0,1.0,1.0,507891,50,50,0,"[""ultrachat_441324"", ""ultrachat_13007"", ""64b7d9cc_2"", ""cc50c6a9"", ""answer_7cc5362f_abs"", ""ultrachat_70054"", ""b67748d1_1"", ""ultrachat_414997"", ""3b8f0d9d"", ""7363604d_2""]","[""answer_7cc5362f_abs""]"
f4f1d8a4_abs,single-session-user,lfu,524288,10,1.0,1.0,1.0,499547,50,50,0,"[""answer_f5b33470_abs"", ""31299b8e_2"", ""1dd13331_1"", ""ea3db78e_2"", ""f252001e"", ""afe04238_1"", ""20705ee1_2"", ""sharegpt_jerQm7S_17"", ""facef6e0_4"", ""067bbe0b""]","[""answer_f5b33470_abs""]"
0a995998,multi-session,lfu,524288,10,1.0,1.0,1.0,501800,44,44,0,"[""answer_afa9873b_3"", ""answer_afa9873b_1"", ""85846900_2"", ""answer_afa9873b_2"", ""fa46a10e"", ""25091584_1"", ""afbd7193_2"", ""439f9ed8_3"", ""ultrachat_158784"", ""f5a8b1d0_1""]","[""answer_afa9873b_2"", ""answer_afa9873b_3"", ""answer_afa9873b_1""]"
6d550036,multi-session,lfu,524288,10,1.0,1.0,1.0,473837,47,47,0,"[""2e4430d8_2"", ""answer_ec904b3c_1"", ""eb682e52_2"", ""answer_ec904b3c_4"", ""f6246b5f"", ""0bab76de"", ""878271ae_2"", ""ultrachat_184799"", ""sharegpt_UbMVpdp_93"", ""dae3906e_2""]","[""answer_ec904b3c_1"", ""answer_ec904b3c_4"", ""answer_ec904b3c_3"", ""answer_ec904b3c_2""]"
gpt4_59c863d7,multi-session,lfu,524288,10,1.0,1.0,1.0,493167,47,47,0,"[""a7d014e4_1"", ""9ef698bc_2"", ""2f09d4c8"", ""answer_593bdffd_1"", ""ultrachat_233858"", ""b70358bc_1"", ""5b9c49f7"", ""e60a93ff_2"", ""answer_593bdffd_4"", ""answer_593bdffd_3""]","[""answer_593bdffd_4"", ""answer_593bdffd_1"", ""answer_593bdffd_3"", ""answer_593bdffd_2""]"
b5ef892d,multi-session,lfu,524288,10,1.0,1.0,1.0,500272,52,52,0,"[""answer_a8b4290f_3"", ""ultrachat_565056"", ""answer_a8b4290f_2"", ""35dcacdc_2"", ""sharegpt_XWqXdom_0"", ""ultrachat_375427"", ""ultrachat_53385"", ""f2ccf83b"", ""0a5cbc79_1"", ""ultrachat_367439""]","[""answer_a8b4290f_3"", ""answer_a8b4290f_1"", ""answer_a8b4290f_2""]"
e831120c,multi-session,lfu,524288,10,1.0,1.0,1.0,482209,47,47,0,"[""answer_86c505e7_2"", ""answer_86c505e7_1"", ""sharegpt_sDfu38Q_0"", ""a63ad8e3_2"", ""7c82a6c3"", ""8fb3fe3a_1"", ""f192beb0_2"", ""773aebbd_4"", ""8545c722"", ""63388005""]","[""answer_86c505e7_1"", ""answer_86c505e7_2""]"
3a704032,multi-session,lfu,524288,10,1.0,1.0,1.0,496089,48,48,0,"[""answer_c2204106_1"", ""014a5d36"", ""86e830d2_3"", ""ultrachat_501733"", ""aa41ac47"", ""5cfdb3bc"", ""478c480d"", ""d729b790_2"", ""ultrachat_357807"", ""sharegpt_HrxBbBK_0""]","[""answer_c2204106_2"", ""answer_c2204106_3"", ""answer_c2204106_1""]"
