question_id,question_type,policy,budget_bytes,k,gold_retained,hit_at_k,hit_at_k_given_retained,used_bytes_end,n_items_retained,ingested,evictions,retrieved_session_ids,gold_session_ids
dccbc061,single-session-user,lfu,81920,10,0.0,0.0,0.0,76455,9,49,40,"[""657ab20c_1"", ""53022099_3"", ""d1f30ac6_1"", ""ultrachat_343"", ""3cdad629_4"", ""sharegpt_6cz1Sq6_189"", ""sharegpt_sZKME3y_0"", ""ultrachat_523538"", ""ultrachat_276469""]","[""answer_8f276838""]"
c8c3f81d,single-session-user,lfu,81920,10,1.0,1.0,1.0,76507,6,52,46,"[""answer_761acef8"", ""2b16f3d6_1"", ""9bec5593_1"", ""ultrachat_429358"", ""610299eb_1"", ""3c0ed3bf_4""]","[""answer_761acef8""]"
8ebdbe50,single-session-user,lfu,81920,10,0.0,0.0,0.0,71679,7,48,41,"[""0908f614"", ""407dd888"", ""d87ea945"", ""sharegpt_mWFmQxk_36"", ""ultrachat_208651"", ""sharegpt_OEPFib0_38"", ""sharegpt_QgPR6sN_15""]","[""answer_8ad8a34f""]"
6b168ec8,single-session-user,lfu,81920,10,0.0,0.0,0.0,67403,5,50,45,"[""49b78a55_2"", ""fb2368b8_3"", ""dded1725_3"", ""afffd8ec_3"", ""ultrachat_512770""]","[""answer_e623ae87""]"
75499fd8,single-session-user,lfu,81920,10,0.0,0.0,0.0,78383,8,52,44,"[""990b60df_1"", ""sharegpt_7jNclxT_13"", ""7d054e90_2"", ""sharegpt_yPCVYhX_0"", ""sharegpt_u1AM5RT_273"", ""sharegpt_v11Tpg9_195"", ""sharegpt_mMNr1qm_0"", ""ultrachat_360291""]","[""answer_723bf11f""]"
21436231,single-session-user,lfu,81920,10,0.0,0.0,0.0,81234,8,50,42,"[""0d0a89dc_1"", ""d0785ee9_1"", ""a3118ef0_1"", ""ultrachat_172276"", ""9b820206"", ""sharegpt_3lWzv4B_0"", ""ultrachat_37989"", ""sharegpt_I9Aziqq_1""]","[""answer_1e6d4567""]"
95bcc1c8,single-session-user,lfu,81920,10,0.0,0.0,0.0,63352,5,46,41,"[""1c1f5ccc_2"", ""e84415e5"", ""37b1051a_2"", ""27d9e492_2"", ""sharegpt_hRba933_47""]","[""answer_cb742a61""]"
0862e8bf,single-session-user,lfu,81920,10,0.0,0.0,0.0,76760,6,50,44,"[""2442d5b9"", ""10541a2c_1"", ""sharegpt_WhKs0Le_0"", ""ultrachat_88749"", ""97cddf70_5"", ""sharegpt_G8j6c8J_23""]","[""answer_c6fd8ebd""]"
853b0a1d,single-session-user,lfu,81920,10,0.0,0.0,0.0,72149,9,52,43,"[""6cf1848e_2"", ""ultrachat_454425"", ""sharegpt_vHatqNp_15"", ""ultrachat_566425"", ""ultrachat_449245"", ""sharegpt_F1lIiep_0"", ""ultrachat_82375"", ""sharegpt_66UOQBK_0"", ""sharegpt_v794bYN_0""]","[""answer_69811d4a""]"
a06e4cfe,single-session-user,lfu,81920,10,0.0,0.0,0.0,75587,8,53,45,"[""9de2c795"", ""2345468a"", ""6dfb33f1_1"", ""sharegpt_e1JmYDm_0"", ""3c2e6725"", ""sharegpt_2LOQFZX_0"", ""ultrachat_309684"", ""sharegpt_QRYjIGf_0""]","[""answer_6fe9fb49""]"
37d43f65,single-session-user,lfu,81920,10,0.0,0.0,0.0,78249,9,49,40,"[""1cafd864_3"", ""ultrachat_170146"", ""sharegpt_afbMhMS_45"", ""782c0f84"", ""9d2a37e0"", ""3fe9b2a4_1"", ""sharegpt_Bm91yJg_0"", ""sharegpt_6g1oVJd_0"", ""sharegpt_ffVJmD5_20""]","[""answer_55161935""]"
b86304ba,single-session-user,lfu,81920,10,1.0,1.0,1.0,76494,7,41,34,"[""answer_645b0329"", ""65f3c006_1"", ""97e6d559_2"", ""sharegpt_AFGmiGL_0"", ""e77ef495_1"", ""sharegpt_4ulV7Nm_4"", ""ultrachat_115130""]","[""answer_645b0329""]"
d52b4f67,single-session-user,lfu,81920,10,1.0,1.0,1.0,81176,9,52,43,"[""answer_0df6aa4b"", ""f999b05b_5"", ""cd1f21d0_3"", ""da1797c4_1"", ""ultrachat_127631"", ""c964b460_1"", ""ultrachat_403379"", ""sharegpt_BVfC7JV_0"", ""sharegpt_jIgZEJP_0""]","[""answer_0df6aa4b""]"
25e5aa4f,single-session-user,lfu,81920,10,0.0,0.0,0.0,77457,7,45,38,"[""48f804a3"", ""18807892_4"", ""2769b367_3"", ""sharegpt_SwdaeDm_15"", ""d22ef93f"", ""478e02c2"", ""sharegpt_VccgDtj_0""]","[""answer_986de8c3""]"
caf9ead2,single-session-user,lfu,81920,10,0.0,0.0,0.0,78916,9,43,34,"[""sharegpt_3D3oQC0_213"", ""ultrachat_495546"", ""fc167d00"", ""ultrachat_532107"", ""sharegpt_PmlBrnm_0"", ""sharegpt_P8M9rM5_0"", ""sharegpt_FcDn27Q_0"", ""sharegpt_Ekdr15j_0"", ""ultrachat_465003""]","[""answer_0714183a""]"
8550ddae,single-session-user,lfu,81920,10,0.0,0.0,0.0,73058,7,42,35,"[""4f234e2c"", ""8ec23b2c"", ""d59a335d"", ""ultrachat_193868"", ""0cf7bfdb_2"", ""f716720c_4"", ""ultrachat_529691""]","[""answer_c8354ae9""]"
60d45044,single-session-user,lfu,81920,10,0.0,0.0,0.0,71586,7,51,44,"[""fec059c5"", ""9b1d5656_2"", ""sharegpt_BFODaKW_0"", ""sharegpt_SxpAlwx_50"", ""ultrachat_78581"", ""ultrachat_459954"", ""ultrachat_313581""]","[""answer_9cddca88""]"
3f1e9474,single-session-user,lfu,81920,10,0.0,0.0,0.0,81491,9,52,43,"[""205f348b_2"", ""cdf068b1_1"", ""954d4451_2"", ""sharegpt_wWUI4SO_7"", ""afec1061_1"", ""ultrachat_211338"", ""sharegpt_kkqlRlo_13"", ""sharegpt_hl7jQnw_0"", ""sharegpt_2DsULnN_21""]","[""answer_57fc1954""]"
86b68151,single-session-user,lfu,81920,10,0.0,0.0,0.0,75264,6,47,41,"[""5ace87df_1"", ""ultrachat_121159"", ""3d72c0c0"", ""sharegpt_rnL5VQO_0"", ""b3de3ef1"", ""ultrachat_246427""]","[""answer_dc11c1eb""]"
577d4d32,single-session-user,lfu,81920,10,1.0,1.0,1.0,78959,6,46,40,"[""answer_0dd4d99a"", ""ultrachat_125084"", ""92a6a6f7_2"", ""3dda0fb5_3"", ""b960cbd3"", ""449b918c_1""]","[""answer_0dd4d99a""]"
ec81a493,single-session-user,lfu,81920,10,0.0,0.0,0.0,71200,6,51,45,"[""90fea364_3"", ""0ba46bdc_3"", ""d22a462a_2"", ""4253b18c_1"", ""sharegpt_KUXG6gY_40"", ""sharegpt_FwXKUgX_0""]","[""answer_ed1982fc""]"
15745da0,single-session-user,lfu,81920,10,0.0,0.0,0.0,72634,6,47,41,"[""a4f22269"", ""sharegpt_jnrxuVu_0"", ""1c662b7b_1"", ""sharegpt_f28uI6i_0"", ""39948bcf_5"", ""ultrachat_577603""]","[""answer_586de428""]"
e01b8e2f,single-session-user,lfu,81920,10,0.0,0.0,0.0,79261,7,53,46,"[""97338ddd_1"", ""963e896f_2"", ""b2543a58_3"", ""3392c0c7"", ""3e43bf49_1"", ""sharegpt_GcMTqnA_5"", ""sharegpt_RBcKzG0_0""]","[""answer_5ca6cd28""]"
bc8a6e93,single-session-user,lfu,81920,10,0.0,0.0,0.0,66084,6,48,42,"[""a1b3dd27_1"", ""05594106_1"", ""sharegpt_Jv9Cdtr_0"", ""ultrachat_378089"", ""ultrachat_453950"", ""sharegpt_qyWsgp8_13""]","[""answer_e6143162""]"
ccb36322,single-session-user,lfu,81920,10,0.0,0.0,0.0,81603,8,46,38,"[""ultrachat_395168"", ""aba72bdf"", ""56555c52_2"", ""ultrachat_359244"", ""ultrachat_367985"", ""sharegpt_FhQzMiW_0"", ""2d6f97aa_4"", ""sharegpt_oDoLdHY_39""]","[""answer_f1fbb330""]"
001be529,single-session-user,lfu,81920,10,0.0,0.0,0.0,77346,8,51,43,"[""84648e61_2"", ""ultrachat_278930"", ""c2ab12bc_1"", ""sharegpt_MtrF4Lm_0"", ""2c1537ff"", ""ultrachat_203993"", ""752a01fe_3"", ""sharegpt_SYbLHTK_0""]","[""answer_530960c1""]"
b320f3f8,single-session-user,lfu,81920,10,1.0,1.0,1.0,80242,7,46,39,"[""answer_5cc9b056"", ""aae4411b_2"", ""ultrachat_29288"", ""ultrachat_5758"", ""sharegpt_mvtmr4e_19"", ""sharegpt_I6IzvEF_60"", ""sharegpt_IHPDBYP_0""]","[""answer_5cc9b056""]"
19b5f2b3,single-session-user,lfu,81920,10,0.0,0.0,0.0,67835,5,43,38,"[""ultrachat_138083"", ""b951f8c6_2"", ""fbe6fa2c_1"", ""b65f51fb_5"", ""bb27df5e_3""]","[""answer_5ff494b9""]"
4fd1909e,single-session-user,lfu,81920,10,0.0,0.0,0.0,80837,8,55,47,"[""502b6b52_2"", ""ultrachat_186237"", ""dedfc119_1"", ""65bc93cf_7"", ""sharegpt_j7ovzdY_0"", ""a33cf36a_1"", ""ultrachat_290653"", ""73c6fe9e_2""]","[""answer_2952aee4""]"
545bd2b5,single-session-user,lfu,81920,10,0.0,0.0,0.0,73880,8,44,36,"[""a79f1a04_1"", ""fd18c316"", ""sharegpt_MYN3Ghe_0"", ""3478979b"", ""sharegpt_nuYnG53_0"", ""ultrachat_299238"", ""sharegpt_781f8jv_24"", ""ultrachat_235023""]","[""answer_47ffab4c""]"
8a137a7f,single-session-user,lfu,81920,10,0.0,0.0,0.0,80293,6,51,45,"[""683fdb17"", ""ac583170_2"", ""e05e4612"", ""sharegpt_StUzdLK_117"", ""7738b24b"", ""sharegpt_o1SCEXR_23""]","[""answer_15d63a22""]"
76d63226,single-session-user,lfu,81920,10,0.0,0.0,0.0,76902,10,48,38,"[""cb289226_1"", ""sharegpt_79vV0aT_377"", ""50136b31"", ""aeb58d86_4"", ""ultrachat_66203"", ""5f73f2f3"", ""ultrachat_571941"", ""sharegpt_ZA4iwD0_65"", ""sharegpt_jsjbgCR_0"", ""ultrachat_25013""]","[""answer_bbdc7b0a""]"
86f00804,single-session-user,lfu,81920,10,0.0,0.0,0.0,75735,7,43,36,"[""sharegpt_K3jwzdd_0"", ""sharegpt_PQ71V9I_7"", ""sharegpt_E0YL5SX_39"", ""d0091194"", ""cf9010c2_1"", ""sharegpt_IuLT3VI_0"", ""ultrachat_385235""]","[""answer_96b8c9ee""]"
8e9d538c,single-session-user,lfu,81920,10,0.0,0.0,0.0,80194,10,48,38,"[""ultrachat_549592"", ""1afd59b4"", ""ultrachat_26072"", ""ultrachat_419107"", ""ultrachat_75229"", ""ultrachat_402093"", ""ultrachat_169644"", ""ultrachat_223521"", ""sharegpt_cD2Kgkn_11"", ""sharegpt_h3BUDsI_0""]","[""answer_7bdcbd23""]"
311778f1,single-session-user,lfu,81920,10,0.0,0.0,0.0,71841,7,52,45,"[""27fb983c_2"", ""ultrachat_256989"", ""63daca23"", ""sharegpt_6YxNrGP_57"", ""ultrachat_465583"", ""7aea700b_2"", ""sharegpt_a4rfTHu_19""]","[""answer_e40b054e""]"
c19f7a0b,single-session-user,lfu,81920,10,0.0,0.0,0.0,74523,7,46,39,"[""c9292210_2"", ""a35679d5_3"", ""195c8fe6_3"", ""1e739aef"", ""ultrachat_80803"", ""ultrachat_132094"", ""ultrachat_123611""]","[""answer_f442ccbe""]"
4100d0a0,single-session-user,lfu,81920,10,1.0,1.0,1.0,74161,6,50,44,"[""answer_83c13ff9"", ""e2691068"", ""7fc9c056"", ""ultrachat_402356"", ""ultrachat_215071"", ""ultrachat_95444""]","[""answer_83c13ff9""]"
29f2956b,single-session-user,lfu,81920,10,0.0,0.0,0.0,73697,7,47,40,"[""6d6ffac5"", ""f651c759"", ""eb0d8dc1_5"", ""ultrachat_116760"", ""90f7041a_3"", ""65d67685_1"", ""sharegpt_LRfDpOa_0""]","[""answer_7cc5362f""]"
1faac195,single-session-user,lfu,81920,10,0.0,0.0,0.0,74960,7,45,38,"[""d2905eb6_2"", ""8064b6ca"", ""06fe8cfb_2"", ""75f97838_1"", ""sharegpt_9UDeCis_0"", ""ultrachat_390439"", ""bce91ca6""]","[""answer_d01949bf""]"
faba32e5,single-session-user,lfu,81920,10,0.0,0.0,0.0,78156,7,46,39,"[""f0ecaea5_2"", ""770d11f5"", ""ultrachat_73163"", ""sharegpt_gmOSkOC_0"", ""b94200c5_2"", ""sharegpt_PdnvIns_0"", ""sharegpt_902ZPy1_0""]","[""answer_39b12014""]"
f4f1d8a4,single-session-user,lfu,81920,10,1.0,1.0,1.0,77388,11,52,41,"[""answer_f5b33470"", ""3aac691d_2"", ""b36d12d3"", ""sharegpt_b9zLyT6_0"", ""ultrachat_39278"", ""ultrachat_67942"", ""ultrachat_475356"", ""sharegpt_jZOf9E5_47"", ""sharegpt_wN1ifmB_55"", ""sharegpt_BQVWanj_0""]","[""answer_f5b33470""]"
c14c00dd,single-session-user,lfu,81920,10,0.0,0.0,0.0,73758,6,51,45,"[""e7cc239c_4"", ""ultrachat_92362"", ""ultrachat_132592"", ""097cefd0_2"", ""e2cb1647"", ""sharegpt_IEmtQfM_23""]","[""answer_304511ce""]"
36580ce8,single-session-user,lfu,81920,10,1.0,1.0,1.0,80211,9,55,46,"[""answer_93e1bd22"", ""sharegpt_cUXo8S0_0"", ""sharegpt_WmCiERa_25"", ""ultrachat_28133"", ""7b1a2831"", ""sharegpt_vKQRlls_0"", ""sharegpt_5L3F069_69"", ""sharegpt_i8xL0ih_109"", ""sharegpt_bMeRfJz_0""]","[""answer_93e1bd22""]"
3d86fd0a,single-session-user,lfu,81920,10,0.0,0.0,0.0,78204,11,55,44,"[""06d1a1a0"", ""sharegpt_ljriyZ5_34"", ""8c9bc932_1"", ""sharegpt_4L5LmyO_3"", ""sharegpt_oVpLO2c_2"", ""sharegpt_LA4bYER_0"", ""89eeb82d"", ""cc85ac85_1"", ""sharegpt_qCpHDRF_0"", ""sharegpt_gUPOZIj_0""]","[""answer_19c24c11""]"
a82c026e,single-session-user,lfu,81920,10,0.0,0.0,0.0,80656,7,47,40,"[""sharegpt_5PY5H7c_0"", ""ultrachat_549633"", ""752392bb_3"", ""d49c8d20_2"", ""4774287c_2"", ""sharegpt_7OkaPQ4_15"", ""3489fa38_1""]","[""answer_787e6a6d""]"
0862e8bf_abs,single-session-user,lfu,81920,10,0.0,0.0,0.0,75186,9,52,43,"[""12cd736c"", ""sharegpt_8T6d65A_83"", ""15c03056_2"", ""sharegpt_FN5cRaf_0"", ""539778d4_2"", ""ultrachat_400310"", ""sharegpt_xzol7DQ_13"", ""ultrachat_215299"", ""sharegpt_m2jtopG_0""]","[""answer_c6fd8ebd_abs""]"
15745da0_abs,single-session-user,lfu,81920,10,0.0,0.0,0.0,79836,8,50,42,"[""375e27b9_2"", ""sharegpt_uGnQJQx_0"", ""7e043b5d"", ""5e0e1fd8_3"", ""sharegpt_uWIv8BW_0"", ""sharegpt_DnHQB23_0"", ""sharegpt_yZ6yXnQ_10"", ""ultrachat_289726""]","[""answer_586de428_abs""]"
bc8a6e93_abs,single-session-user,lfu,81920,10,0.0,0.0,0.0,68538,7,47,40,"[""f11b88d8_2"", ""12418807"", ""59c5f97e"", ""ultrachat_149374"", ""sharegpt_9qAGH5s_0"", ""sharegpt_hn3IS1q_0"", ""sharegpt_wnK2ssX_0""]","[""answer_e6143162_abs""]"
19b5f2b3_abs,single-session-user,lfu,81920,10,0.0,0.0,0.0,75075,8,50,42,"[""sharegpt_HoG6PBc_0"", ""f5cf8815_3"", ""9f8fa5e4_2"", ""sharegpt_bvLUGdm_0"", ""45c29267"", ""sharegpt_IZ5NgqD_0"", ""ultrachat_198630"", ""sharegpt_JGR8Lql_0""]","[""answer_5ff494b9_abs""]"
29f2956b_abs,single-session-user,lfu,81920,10,0.0,0.0,0.0,66360,6,50,44,"[""ultrachat_414997"", ""a1c0eec0_1"", ""sharegpt_9BZPiIA_0"", ""ee75cdb9_6"", ""ultrachat_293961"", ""sharegpt_thlhgI9_43""]","[""answer_7cc5362f_abs""]"
f4f1d8a4_abs,single-session-user,lfu,81920,10,0.0,0.0,0.0,68332,6,50,44,"[""31299b8e_2"", ""f252001e"", ""067bbe0b"", ""9b4f5c73"", ""sharegpt_Rwql31f_62"", ""sharegpt_a4rfTHu_19""]","[""answer_f5b33470_abs""]"
0a995998,multi-session,lfu,81920,10,0.0,0.0,0.0,75641,8,44,36,"[""sharegpt_igR6Bmm_0"", ""45823393_2"", ""ultrachat_335729"", ""sharegpt_72qIaGg_12"", ""ultrachat_124952"", ""e18a6f0b_1"", ""ultrachat_128918"", ""sharegpt_U3S02iq_0""]","[""answer_afa9873b_2"", ""answer_afa9873b_3"", ""answer_afa9873b_1""]"
6d550036,multi-session,lfu,81920,10,0.0,0.0,0.0,71167,5,47,42,"[""eb682e52_2"", ""878271ae_2"", ""9764990c_4"", ""sharegpt_oXgiN7q_53"", ""a51d15cd_3""]","[""answer_ec904b3c_1"", ""answer_ec904b3c_4"", ""answer_ec904b3c_3"", ""answer_ec904b3c_2""]"
gpt4_59c863d7,multi-session,lfu,81920,10,1.0,1.0,1.0,80114,9,47,38,"[""answer_593bdffd_3"", ""ultrachat_325246"", ""sharegpt_MNdE67E_17"", ""ultrachat_375508"", ""answer_593bdffd_2"", ""d76223f3"", ""sharegpt_StUzdLK_117"", ""sharegpt_qSYiw8b_0"", ""sharegpt_PIqdDOo_0""]","[""answer_593bdffd_4"", ""answer_593bdffd_1"", ""answer_593bdffd_3"", ""answer_593bdffd_2""]"
b5ef892d,multi-session,lfu,81920,10,0.0,0.0,0.0,79017,8,52,44,"[""ultrachat_565056"", ""ultrachat_212029"", ""7294438c"", ""12cff183_1"", ""ultrachat_509285"", ""32a203b4_1"", ""eb774a95"", ""60db2dd6_1""]","[""answer_a8b4290f_3"", ""answer_a8b4290f_1"", ""answer_a8b4290f_2""]"
e831120c,multi-session,lfu,81920,10,0.0,0.0,0.0,76011,8,47,39,"[""f192beb0_2"", ""e9e19917_2"", ""sharegpt_CK9naiz_63"", ""9274be90_2"", ""sharegpt_kWqB7ul_19"", ""ultrachat_381418"", ""sharegpt_tzLC094_0"", ""sharegpt_qWPE5vW_25""]","[""answer_86c505e7_1"", ""answer_86c505e7_2""]"
3a704032,multi-session,lfu,81920,10,0.0,0.0,0.0,81493,7,48,41,"[""014a5d36"", ""86e830d2_3"", ""ultrachat_501733"", ""aa41ac47"", ""be24e3db_2"", ""ultrachat_18396"", ""9f56a0b5_1""]","[""answer_c2204106_2"", ""answer_c2204106_3"", ""answer_c2204106_1""]"
gpt4_d84a3211,multi-session,lfu,81920,10,1.0,1.0,1.0,78274,8,48,40,"[""answer_2880eb6c_3"", ""4889cd54_1"", ""6acb2499"", ""13c55c69_1"", ""sharegpt_qHNCIfF_0"", ""ultrachat_29271"", ""sharegpt_a9hxnu5_0"", ""ultrachat_315158""]","[""answer_2880eb6c_2"", ""answer_2880eb6c_4"", ""answer_2880eb6c_1"", ""answer_2880eb6c_3""]"
aae3761f,multi-session,lfu,81920,10,0.0,0.0,0.0,78497,9,47,38,"[""f2ce866d_3"", ""sharegpt_8I9vH7n_7"", ""ultrachat_266173"", ""41e778e4_1"", ""6c68d9b4_1"", ""sharegpt_bdOsvAI_0"", ""ultrachat_217706"", ""ultrachat_431410"", ""sharegpt_3dtASzd_0""]","[""answer_526354c8_1"", ""answer_526354c8_3"", ""answer_526354c8_2""]"
gpt4_f2262a51,multi-session,lfu,81920,10,0.0,0.0,0.0,76308,7,45,38,"[""2aeb1268"", ""ultrachat_139167"", ""sharegpt_ab6IEma_0"", ""8db0ab95_2"", ""7f5bd613_1"", ""sharegpt_9eug43q_0"", ""ultrachat_547381""]","[""answer_55a6940c_3"", ""answer_55a6940c_1"", ""answer_55a6940c_2""]"
dd2973ad,multi-session,lfu,81920,10,1.0,1.0,1.0,75828,8,49,41,"[""answer_f9de4602_1"", ""f2ce92b2_2"", ""ultrachat_23269"", ""266ba230"", ""ultrachat_567751"", ""sharegpt_65UWQhQ_0"", ""b8c5e928_1"", ""sharegpt_ckoZYgD_0""]","[""answer_f9de4602_2"", ""answer_f9de4602_1""]"
c4a1ceb8,multi-session,lfu,81920,10,1.0,1.0,1.0,67422,6,49,43,"[""answer_56d02cab_1"", ""ba9f938b_2"", ""6d6ffac5"", ""1dc2b670_2"", ""ultrachat_258332"", ""ultrachat_441000""]","[""answer_56d02cab_3"", ""answer_56d02cab_4"", ""answer_56d02cab_2"", ""answer_56d02cab_1""]"
gpt4_a56e767c,multi-session,lfu,81920,10,0.0,0.0,0.0,77844,8,48,40,"[""ultrachat_2223"", ""ultrachat_299782"", ""d175e4c6"", ""32da578d_2"", ""e1616c77"", ""ultrachat_19878"", ""sharegpt_BeJ3ulL_9"", ""sharegpt_AkltKYe_5""]","[""answer_cf9e3940_2"", ""answer_cf9e3940_1"", ""answer_cf9e3940_3""]"
6cb6f249,multi-session,lfu,81920,10,0.0,0.0,0.0,79600,7,41,34,"[""9b6db1a9_2"", ""ultrachat_374192"", ""sharegpt_O97C4Pd_11"", ""79bb1298_2"", ""91223fd5_1"", ""sharegpt_ZQknCag_0"", ""e839253d""]","[""answer_a4204937_2"", ""answer_a4204937_1""]"
46a3abf7,multi-session,lfu,81920,10,0.0,0.0,0.0,72168,6,50,44,"[""28eb86ab"", ""ultrachat_234796"", ""f0aefff8"", ""c37d1365_1"", ""d9727262_5"", ""sharegpt_MhyIwuj_11""]","[""answer_c65042d7_3"", ""answer_c65042d7_2"", ""answer_c65042d7_1""]"
